facility_id,dynamic,method,commit_target,commit_rate,MAE_cars,MAE_pct,committed_PICP,committed_MPIW,gamma,n_cal_b,n_test,degenerate,abst_lift_night,abst_lift_am_rush,abst_lift_midday,abst_lift_pm_rush,abst_lift_evening
12,True,width-ACQR,0.2,0.30640394088669953,0.5229602352398691,0.20684152047522236,0.977491961414791,5.839338769488439,0.002,380,1015,False,0.15176435406698563,1.028756806344697,1.4417613636363635,1.4417613636363635,1.4294386169386168
12,True,random,0.2,0.30640394088669953,3.1586636388711495,1.24931638336562,0.8943729903536977,12.723137190411997,0.002,380,1015,False,,,,,
12,True,width-ACQR,0.3,0.37438423645320196,0.6861760191842449,0.2713967172984096,0.968421052631579,6.2433988702533725,0.002,380,1015,False,0.050476585163696644,0.8491633858267715,1.5856377952755905,1.5984251968503937,1.434484151019584
12,True,random,0.3,0.37438423645320196,3.2259311040620866,1.2759220482728681,0.8919736842105264,12.838116396077131,0.002,380,1015,False,,,,,
12,True,width-ACQR,0.4,0.4413793103448276,0.864205635595691,0.34181108930371873,0.9620535714285714,6.752417450751676,0.002,380,1015,False,0.006281134936105696,0.6246784979423867,1.697037037037037,1.7901234567901234,1.3923182441700959
12,True,random,0.4,0.4413793103448276,3.19424630436059,1.2633900588316358,0.8920758928571427,12.730939175235163,0.002,380,1015,False,,,,,
12,True,width-ACQR,0.5,0.470935960591133,0.9563581588431498,0.37825930608905395,0.9539748953974896,7.002547232406781,0.002,380,1015,False,0.0,0.5315991620111732,1.7313594040968343,1.8901303538175047,1.3408617039901956
12,True,random,0.5,0.470935960591133,3.163101440736968,1.2510716252055138,0.8929916317991633,12.741612087100554,0.002,380,1015,False,,,,,
12,True,width-ACQR,0.6,0.5133004926108374,1.0612148265280696,0.4197322730842708,0.9539347408829175,7.389531181861061,0.002,380,1015,False,0.0,0.42805330634278,1.7834412955465586,2.042640339039231,1.176597806152462
12,True,random,0.6,0.5133004926108374,3.253048047545517,1.2866473567051253,0.8904990403071016,12.88210187240191,0.002,380,1015,False,,,,,
12,True,width-ACQR,0.7,0.5724137931034483,1.3908924160949458,0.5501265350138446,0.9397590361445783,7.9722665434135,0.002,380,1015,False,0.0,0.2923387096774194,1.852258064516129,2.256649688737974,0.9394816652881168
12,True,random,0.7,0.5724137931034483,3.1836404422541267,1.2591952224057932,0.8935456110154905,12.766353553437021,0.002,380,1015,False,,,,,
12,True,width-ACQR,0.8,0.6650246305418719,1.768400818557922,0.699438866422367,0.9244444444444444,8.856176060738463,0.002,380,1015,False,0.0,0.12438725490196077,1.9702941176470588,2.548847609219126,0.5358220211161387
12,True,random,0.8,0.6650246305418719,3.199312838019512,1.2653939770168676,0.8931111111111113,12.854439955362201,0.002,380,1015,False,,,,,
12,True,width-ACQR,0.9,0.7812807881773399,2.3702719819940983,0.9374912807100964,0.9016393442622951,10.009546293619913,0.002,380,1015,False,0.0,0.023812875375375374,2.176306306306306,2.5133027764606712,0.3126203126203126
12,True,random,0.9,0.7812807881773399,3.1998121527364725,1.2655914662489207,0.8926229508196721,12.824709751163287,0.002,380,1015,False,,,,,
12,True,width-ACQR,1.0,0.9783251231527094,3.0729000855640156,1.2153951354924073,0.8942598187311178,12.38480873301604,0.002,380,1015,False,0.0,0.0,2.768181818181818,1.888623072833599,0.0
12,True,random,1.0,0.9783251231527094,3.1987890567197375,1.2651868107484951,0.8920946626384694,12.784005274729584,0.002,380,1015,False,,,,,
13,True,commit-all,1.0,1.0,4.831071451670932,0.9920760346624072,0.8788177339901477,19.481922517667876,0.05,380,1015,False,,,,,
13,True,width-ACQR,0.1,0.022660098522167486,0.2799867021007349,0.05749616828420734,0.7391304347826086,0.3612515755292001,0.05,380,1015,False,0.9549731182795699,1.0018691196236558,1.0231854838709677,1.0231854838709677,1.0231854838709677
13,True,random,0.1,0.022660098522167486,4.912492302244379,1.0087960677614431,0.8891304347826088,19.96465338592702,0.05,380,1015,False,,,,,
13,True,width-ACQR,0.2,0.14679802955665025,0.5930317720026217,0.1217809785433196,0.8322147651006712,1.265071327321742,0.05,380,1015,False,0.6744459300676634,1.1049064183987682,1.172055427251732,1.172055427251732,1.0017567754288308
13,True,random,0.2,0.14679802955665025,5.0017928551472295,1.0271342230347167,0.869463087248322,19.59715605770241,0.05,380,1015,False,,,,,
13,True,width-ACQR,0.3,0.29458128078817736,0.5766921689429604,0.11842558859027309,0.8963210702341137,1.7069132270204188,0.05,380,1015,False,0.3332598255415074,1.2551646880819365,1.4175977653631284,1.4175977653631286,0.7027407725731748
13,True,random,0.3,0.29458128078817736,4.828635944474298,0.9915758954394212,0.8762541806020065,19.206467936095997,0.05,380,1015,False,,,,,
13,True,width-ACQR,0.4,0.4886699507389163,0.8058206267908894,0.16547785311669916,0.8931451612903226,2.7708538677130377,0.05,380,1015,False,0.041172294899097454,1.2019307964033397,1.8383429672447014,1.7612592817947244,0.10029148757472456
13,True,random,0.4,0.4886699507389163,4.8493844630427265,0.9958366703487564,0.8796370967741935,19.54108225048464,0.05,380,1015,False,,,,,
13,True,width-ACQR,0.5,0.5645320197044335,1.0309496636527986,0.21170882370192637,0.8952879581151832,3.529436882846877,0.05,380,1015,False,0.0,1.0764281674208145,1.9473303167420815,1.880077267074171,0.0
13,True,random,0.5,0.5645320197044335,4.769853847131061,0.9795048030068618,0.8801919720767888,19.336659829515717,0.05,380,1015,False,,,,,
13,True,width-ACQR,0.6,0.6246305418719211,1.3535461306357373,0.277955044020163,0.889589905362776,4.633965919925971,0.05,380,1015,False,0.0,1.0683918416447944,2.0246719160104987,1.7760279965004375,0.0
13,True,random,0.6,0.6246305418719211,4.882153250639723,1.0025658460989266,0.8820977917981073,19.587263610026202,0.05,380,1015,False,,,,,
13,True,width-ACQR,0.7,0.7054187192118226,1.9071452945301177,0.3916384098745024,0.8868715083798883,6.600702978929313,0.05,380,1015,False,0.0,1.2022714604236342,1.9688963210702342,1.7072502884859864,0.0
13,True,random,0.7,0.7054187192118226,4.863520997683729,0.9987396531282108,0.8805167597765362,19.718715209225643,0.05,380,1015,False,,,,,
13,True,width-ACQR,0.8,0.7881773399014779,2.427565936373341,0.49850845969289564,0.885,8.963508409881422,0.05,380,1015,False,0.0,1.3769379844961238,1.7939534883720931,1.7668978648170814,0.0
13,True,random,0.8,0.7881773399014779,4.8154331082651085,0.9888646506309471,0.8778750000000001,19.420344411249687,0.05,380,1015,False,,,,,
13,True,width-ACQR,0.9,0.8788177339901477,3.3364302975443874,0.6851466745271418,0.8778026905829597,12.341424811527906,0.05,380,1015,False,0.0,1.289380081300813,1.9804878048780488,1.5924975039224079,0.0
13,True,random,0.9,0.8788177339901477,4.825268821503386,0.9908844459258669,0.8777466367713004,19.3709061301332,0.05,380,1015,False,,,,,
13,True,width-ACQR,1.0,0.9980295566502463,4.828383701795642,0.9915240965954345,0.87857847976308,19.279359945518458,0.05,380,1015,False,0.0,0.0,0.0,5.935672514619883,0.0
13,True,random,1.0,0.9980295566502463,4.830908854107262,0.9920426447306239,0.8787265547877592,19.48121378240722,0.05,380,1015,False,,,,,
14,True,commit-all,1.0,1.0,4.826465652068064,1.8459988934683262,0.896551724137931,21.871097503389624,0.02,380,1015,False,,,,,
14,True,width-ACQR,0.1,0.16157635467980297,2.7002815643230824,1.0327882013741172,0.8963414634146342,8.667221001229718,0.02,380,1015,False,1.0839054157131962,0.5839331179005092,1.0400470035252645,1.1438898853086497,1.1825203129550954
14,True,random,0.1,0.16157635467980297,4.871788798133125,1.8633338303592075,0.8978658536585366,21.854268104174633,0.02,380,1015,False,,,,,
14,True,width-ACQR,0.2,0.2522167487684729,3.108760288485379,1.1890208003745584,0.8671875,10.076421626567353,0.02,380,1015,False,1.0745209532394888,0.5084472441809398,1.0537812911725954,1.20433935079244,1.211558168079907
14,True,random,0.2,0.2522167487684729,4.851822519952558,1.8556972428260061,0.8984375,21.66646578397002,0.02,380,1015,False,,,,,
14,True,width-ACQR,0.3,0.40788177339901477,3.3244970623770946,1.271534563984145,0.8695652173913043,11.96154924598385,0.02,380,1015,False,0.9896079633359605,0.46619349694952855,1.1416638935108152,1.3333041422191085,1.1114666439125673
14,True,random,0.3,0.40788177339901477,4.871342493106592,1.8631631301730833,0.8952898550724637,21.871616296735073,0.02,380,1015,False,,,,,
14,True,width-ACQR,0.4,0.5428571428571428,3.703047831733636,1.416320490525305,0.8729582577132486,13.602958389826366,0.02,380,1015,False,1.0975877192982457,0.38736979166666663,1.12875,1.4199561403508771,0.8787393162393161
14,True,random,0.4,0.5428571428571428,4.7678240302491375,1.8235699823783775,0.8989110707803991,21.862635243255838,0.02,380,1015,False,,,,,
14,True,width-ACQR,0.5,0.587192118226601,3.9275217360931625,1.5021759816718434,0.8708053691275168,14.213325071416014,0.02,380,1015,False,1.0539714441234351,0.3532716785998409,1.1627684964200478,1.5299585479211155,0.807478122513922
14,True,random,0.5,0.587192118226601,4.820997015789986,1.8439072808379149,0.8959731543624162,21.909273796494993,0.02,380,1015,False,,,,,
14,True,width-ACQR,0.6,0.6443349753694582,4.1639584517041675,1.5926069402359393,0.8654434250764526,15.07615011513836,0.02,380,1015,False,0.9766729844000583,0.29287857802400735,1.2258725761772853,1.5949036950640683,0.8651182612401449
14,True,random,0.6,0.6443349753694582,4.787268651508435,1.831007049565045,0.8981651376146788,21.887554009272282,0.02,380,1015,False,,,,,
14,True,width-ACQR,0.7,0.7596059113300493,4.255594307541525,1.6276552966673796,0.8767833981841764,16.870879443899206,0.02,380,1015,False,0.80277538107564,0.19499231557377047,1.3477868852459016,1.6785303422490652,1.0666246321984025
14,True,random,0.7,0.7596059113300493,4.849700121720836,1.8548854801264045,0.8949416342412452,21.79832869878087,0.02,380,1015,False,,,,,
14,True,width-ACQR,0.8,0.9192118226600985,4.644258111629678,1.7763091987148323,0.8885316184351554,19.800877922901844,0.02,380,1015,False,0.6080445014976467,0.0,1.6339024390243904,1.5924975039224079,1.3753387533875339
14,True,random,0.8,0.9192118226600985,4.818761572537349,1.8430522813272459,0.896838156484459,21.872758308424018,0.02,380,1015,False,,,,,
14,True,width-ACQR,0.9,0.987192118226601,4.771696304337616,1.825051027556742,0.8952095808383234,21.368032623030107,0.02,380,1015,False,0.0,0.0,2.8107692307692305,0.0,2.6692965154503616
14,True,random,0.9,0.987192118226601,4.821010565882848,1.8439124633996968,0.8966067864271459,21.87511688793561,0.02,380,1015,False,,,,,
14,True,width-ACQR,1.0,1.0,4.826465652068064,1.8459988934683262,0.896551724137931,21.871097503389624,0.02,380,1015,False,,,,,
14,True,random,1.0,1.0,4.826465652068064,1.8459988934683262,0.8965517241379312,21.871097503389628,0.02,380,1015,False,,,,,
15,True,commit-all,1.0,1.0,2.356385786734515,3.1696476245324496,0.8945812807881773,9.205214977104887,0.01,380,1015,False,,,,,
15,True,width-ACQR,0.1,0.1458128078817734,0.5747811661436613,0.7731559781719685,0.9256756756756757,3.093355611124517,0.01,380,1015,False,0.7024221453287197,1.0731449442522105,1.1707035755478663,1.1638573558078202,1.0006013466221078
15,True,random,0.1,0.1458128078817734,2.3862939036885455,3.209877960494947,0.889527027027027,9.230588349037426,0.01,380,1015,False,,,,,
15,True,width-ACQR,0.2,0.31527093596059114,0.9459615193354507,1.2724421864790907,0.896875,3.9907906680577385,0.01,380,1015,False,0.44069165720055536,1.140962230215827,1.3435971223021583,1.323783078800118,0.9236918157781466
15,True,random,0.2,0.31527093596059114,2.3264051178510354,3.1293196967188535,0.8934374999999999,9.115007086996652,0.01,380,1015,False,,,,,
15,True,width-ACQR,0.3,0.4640394088669951,1.100070970161613,1.4797395897646843,0.910828025477707,4.636284413741335,0.01,380,1015,False,0.20294762641898864,1.175848268995098,1.4627941176470587,1.5166516167870656,0.9089837858220211
15,True,random,0.3,0.4640394088669951,2.363357346281469,3.179025285559642,0.8921443736730362,9.193031148640411,0.01,380,1015,False,,,,,
15,True,width-ACQR,0.4,0.5852216748768473,1.3103360912085893,1.7625737271968946,0.9040404040404041,5.2441020474970275,0.01,380,1015,False,0.1353502521148477,0.7534144893111638,1.7358669833729214,1.8610659665791556,0.6800048724039223
15,True,random,0.4,0.5852216748768473,2.3596744058091788,3.1740712480735027,0.8942760942760943,9.214403085607591,0.01,380,1015,False,,,,,
15,True,width-ACQR,0.5,0.6463054187192119,1.5002077426272238,2.0179759759598785,0.8917682926829268,5.584018497676624,0.01,380,1015,False,0.1388848164980697,0.5448438950789228,1.7981615598885792,2.0171366205672023,0.6524533961859867
15,True,random,0.5,0.6463054187192119,2.3351032821152424,3.141019867316149,0.8948170731707318,9.139723284054877,0.01,380,1015,False,,,,,
15,True,width-ACQR,0.6,0.7389162561576355,1.6597652069255047,2.2326016711820196,0.8893333333333333,6.147477420435423,0.01,380,1015,False,0.1343925852366766,0.03989779874213836,1.8997735849056603,2.5310603552907427,0.5237864860506369
15,True,random,0.6,0.7389162561576355,2.380616444559883,3.2022410340876273,0.8922000000000001,9.230217154547645,0.01,380,1015,False,,,,,
15,True,width-ACQR,0.7,0.7783251231527094,1.707014673883802,2.2961583950206634,0.8911392405063291,6.43142104945081,0.01,380,1015,False,0.0,0.0,2.183377777777778,2.6644574398960366,0.11566951566951567
15,True,random,0.7,0.7783251231527094,2.35224102889167,3.164072382174092,0.896012658227848,9.204989506943212,0.01,380,1015,False,,,,,
15,True,width-ACQR,0.8,0.8463054187192118,1.8190436828637424,2.446852090505935,0.8928987194412107,7.125637798405939,0.01,380,1015,False,0.0,0.0,2.4984615384615387,2.2829509671614936,0.0
15,True,random,0.8,0.8463054187192118,2.3636362321869457,3.1794004236430515,0.8944703143189756,9.217922293984824,0.01,380,1015,False,,,,,
15,True,width-ACQR,0.9,0.9330049261083744,2.12892385031078,2.8636815172354906,0.8922914466737064,8.208479679982075,0.01,380,1015,False,0.0,0.0,3.5823529411764703,0.6983144134846921,0.0
15,True,random,0.9,0.9330049261083744,2.3547898623065233,3.1675008970735616,0.8945617740232313,9.20579015725081,0.01,380,1015,False,,,,,
15,True,width-ACQR,1.0,0.9891625615763546,2.3172629401164593,3.1170222698278134,0.8954183266932271,9.021212207747872,0.01,380,1015,False,0.0,0.0,4.06,0.0,0.0
15,True,random,1.0,0.9891625615763546,2.3580707493003423,3.1719141199527954,0.8945717131474105,9.206754027539272,0.01,380,1015,False,,,,,
16,True,commit-all,1.0,1.0,1.333953071382558,4.964236342299707,0.8955665024630541,5.445172670857475,0.02,380,1015,False,,,,,
16,True,width-ACQR,0.1,0.02167487684729064,0.3971369112127704,1.4779241712512203,0.8181818181818182,0.9371230566316704,0.02,380,1015,False,0.9755304676595821,0.9902127391742195,1.009889224572004,1.0221550855991943,1.0221550855991943
16,True,random,0.1,0.02167487684729064,1.3831832665346355,5.147443929699431,0.890909090909091,5.256688653328917,0.02,380,1015,False,,,,,
16,True,width-ACQR,0.2,0.09359605911330049,0.438923801610937,1.6334318906729202,0.8526315789473684,1.2569251624454811,0.02,380,1015,False,0.8361556064073227,1.0285609148550723,1.0458913043478262,1.1032608695652175,1.1032608695652173
16,True,random,0.2,0.09359605911330049,1.3093334129203817,4.872615575501464,0.9026315789473683,5.557597752101478,0.02,380,1015,False,,,,,
16,True,width-ACQR,0.3,0.21280788177339902,0.5343775052865929,1.9886578389910852,0.8935185185185185,1.6834066595021984,0.02,380,1015,False,0.7042575148760511,1.0850803087192322,0.9654568210262828,1.262909045663805,1.2703379224030038
16,True,random,0.3,0.21280788177339902,1.3472443163166334,5.013699012727655,0.89375,5.4765302993347555,0.02,380,1015,False,,,,,
16,True,width-ACQR,0.4,0.33497536945812806,0.5966208579064013,2.220293208908244,0.8970588235294118,2.0588398777897625,0.02,380,1015,False,0.5539961013645225,1.0729552469135801,0.9142518518518519,1.4509421702404157,1.4908515352959795
16,True,random,0.4,0.33497536945812806,1.3287154138570707,4.944744674718332,0.8994117647058821,5.4580070518049615,0.02,380,1015,False,,,,,
16,True,width-ACQR,0.5,0.45615763546798027,0.7782764775295056,2.896315063096372,0.8747300215982722,2.465457148557962,0.02,380,1015,False,0.4258199847444699,1.1109224033816423,0.9414492753623188,1.5806953979150777,1.4930168462777156
16,True,random,0.5,0.45615763546798027,1.3489350031724763,5.019990815125565,0.8931965442764579,5.436260184535622,0.02,380,1015,False,,,,,
16,True,width-ACQR,0.6,0.5458128078817734,0.8467846851036344,3.1512647619136027,0.8736462093862816,2.794816071751534,0.02,380,1015,False,0.3012901016097728,1.1008676789587852,0.907114967462039,1.712460833935888,1.6936425830135158
