ts,pid,facility_id,PICP,MPIW,Winkler,exact_ties_expert_bounds,ngboost_fit_called,note
2026-09-05T07:57:39,10,8,0.9477832512315272,30.905034096855648,43.5352127746001,78,False,archived 30.905034097 / regenerated 30.905102818
2026-09-05T07:57:47,34,8,0.9477832512315272,30.905034096855648,43.535212774600105,78,False,archived 30.905034097 / regenerated 30.905102818
2026-09-05T07:57:54,58,8,0.9477832512315272,30.905034096855648,43.5352127746001,78,False,archived 30.905034097 / regenerated 30.905102818
2026-09-05T18:58:49,8,8,0.9477832512315272,30.905034096855648,43.5352127746001,78,False,archived 30.905034097 / regenerated 30.905102818
2026-09-05T18:58:56,32,8,0.9477832512315272,30.905102817621707,43.53528149536615,77,False,archived 30.905034097 / regenerated 30.905102818
2026-09-05T18:59:04,56,8,0.9477832512315272,30.905034096855648,43.5352127746001,78,False,archived 30.905034097 / regenerated 30.905102818
2026-09-05T18:59:11,80,8,0.9477832512315272,30.9051028176217,43.53528149536615,77,False,archived 30.905034097 / regenerated 30.905102818
2026-09-05T18:59:19,104,8,0.9477832512315272,30.905034096855648,43.5352127746001,78,False,archived 30.905034097 / regenerated 30.905102818
2026-09-05T18:59:28,128,8,0.9477832512315271,30.905102817621703,43.53528149536615,77,False,archived 30.905034097 / regenerated 30.905102818
