facility_id,dynamic,partition,cell,method,PICP,MPIW,n_cell,cramers_v_vs_tod,degenerate
5,True,occupancy_tercile,mid,split-CP,0.8484848484848485,15.0604365079364,330,0.618040210694983,False
5,True,occupancy_tercile,low,split-CP,0.7862595419847328,15.060436507936402,262,0.618040210694983,False
5,True,occupancy_tercile,high,Mondrian-split-CP,0.9881796690307328,9.62769825634486,423,0.618040210694983,False
5,True,occupancy_tercile,mid,Mondrian-split-CP,0.8484848484848485,16.002291506333187,330,0.618040210694983,False
5,True,occupancy_tercile,low,Mondrian-split-CP,0.8396946564885496,17.906010157922363,262,0.618040210694983,False
5,True,occupancy_tercile,high,ACI,1.0,15.138291013819378,423,0.618040210694983,False
5,True,occupancy_tercile,mid,ACI,0.7878787878787878,14.391943338844094,330,0.618040210694983,False
5,True,occupancy_tercile,low,ACI,0.8664122137404581,20.511785177290896,262,0.618040210694983,False
5,True,occupancy_tercile,high,ToD-ACI,0.9432624113475178,8.51937610734419,423,0.618040210694983,False
5,True,occupancy_tercile,mid,ToD-ACI,0.8484848484848485,17.49303418453038,330,0.618040210694983,False
5,True,occupancy_tercile,low,ToD-ACI,0.8740458015267175,19.472262540435242,262,0.618040210694983,False
5,True,random_5,r0,split-CP,0.9205607476635514,15.060436507936402,214,0.06121431335981023,False
5,True,random_5,r3,split-CP,0.8767772511848341,15.060436507936403,211,0.06121431335981023,False
5,True,random_5,r2,split-CP,0.8705357142857143,15.060436507936402,224,0.06121431335981023,False
5,True,random_5,r4,split-CP,0.91,15.060436507936402,200,0.06121431335981023,False
5,True,random_5,r1,split-CP,0.8975903614457831,15.060436507936402,166,0.06121431335981023,False
5,True,random_5,r0,Mondrian-split-CP,0.9485981308411215,13.357538094001896,214,0.06121431335981023,False
5,True,random_5,r3,Mondrian-split-CP,0.8957345971563981,13.909643383735814,211,0.06121431335981023,False
5,True,random_5,r2,Mondrian-split-CP,0.8883928571428571,14.24174090608467,224,0.06121431335981023,False
5,True,random_5,r4,Mondrian-split-CP,0.9,13.575214503968276,200,0.06121431335981023,False
5,True,random_5,r1,Mondrian-split-CP,0.8855421686746988,14.132568982278338,166,0.06121431335981023,False
5,True,random_5,r0,ACI,0.9158878504672897,15.710755777063016,214,0.06121431335981023,False
5,True,random_5,r3,ACI,0.8767772511848341,16.59397382878662,211,0.06121431335981023,False
5,True,random_5,r2,ACI,0.8973214285714286,16.754694290910802,224,0.06121431335981023,False
5,True,random_5,r4,ACI,0.91,16.41374803270803,200,0.06121431335981023,False
5,True,random_5,r1,ACI,0.8795180722891566,15.829486597851055,166,0.06121431335981023,False
5,True,random_5,r0,ToD-ACI,0.9065420560747663,13.776874162701262,214,0.06121431335981023,False
5,True,random_5,r3,ToD-ACI,0.9004739336492891,14.98851726867129,211,0.06121431335981023,False
5,True,random_5,r2,ToD-ACI,0.8973214285714286,14.728878521610657,224,0.06121431335981023,False
5,True,random_5,r4,ToD-ACI,0.88,13.554008494375987,200,0.06121431335981023,False
5,True,random_5,r1,ToD-ACI,0.8855421686746988,14.200189504047932,166,0.06121431335981023,False
6,True,time_of_day,night,split-CP,0.9824561403508771,8.478773809523801,285,1.0,False
6,True,time_of_day,am_rush,split-CP,0.8802083333333334,8.478773809523801,192,1.0,False
6,True,time_of_day,midday,split-CP,0.888,8.478773809523801,250,1.0,False
6,True,time_of_day,pm_rush,split-CP,0.7485380116959064,8.478773809523801,171,1.0,False
6,True,time_of_day,evening,split-CP,0.9316239316239316,8.4787738095238,117,1.0,False
6,True,time_of_day,night,Mondrian-split-CP,0.7684210526315789,4.126555555555555,285,1.0,False
6,True,time_of_day,am_rush,Mondrian-split-CP,0.7708333333333334,6.47369047619047,192,1.0,False
6,True,time_of_day,midday,Mondrian-split-CP,0.908,9.072365079365085,250,1.0,False
6,True,time_of_day,pm_rush,Mondrian-split-CP,0.8538011695906432,12.319398774714564,171,1.0,False
6,True,time_of_day,evening,Mondrian-split-CP,0.9401709401709402,9.431492063492055,117,1.0,False
6,True,time_of_day,night,ACI,0.9578947368421052,7.876272075390498,285,1.0,False
6,True,time_of_day,am_rush,ACI,0.84375,7.1263036303010265,192,1.0,False
6,True,time_of_day,midday,ACI,0.872,9.238982949013948,250,1.0,False
6,True,time_of_day,pm_rush,ACI,0.8187134502923976,13.238015966543744,171,1.0,False
6,True,time_of_day,evening,ACI,0.9743589743589743,12.517984583317913,117,1.0,False
6,True,time_of_day,night,ToD-ACI,0.9052631578947369,7.26783442402302,285,1.0,False
6,True,time_of_day,am_rush,ToD-ACI,0.8854166666666666,10.710408964395944,192,1.0,False
6,True,time_of_day,midday,ToD-ACI,0.908,9.576859696007695,250,1.0,False
6,True,time_of_day,pm_rush,ToD-ACI,0.8947368421052632,18.407608883319412,171,1.0,False
6,True,time_of_day,evening,ToD-ACI,0.9230769230769231,8.380399595260707,117,1.0,False
6,True,day_of_week,Sat,split-CP,0.852,8.478773809523801,250,0.1528295627562024,False
6,True,day_of_week,Sun,split-CP,0.872,8.478773809523801,250,0.1528295627562024,False
6,True,day_of_week,Mon,split-CP,0.9166666666666666,8.478773809523801,288,0.1528295627562024,False
6,True,day_of_week,Tue,split-CP,0.9383259911894273,8.478773809523801,227,0.1528295627562024,False
6,True,day_of_week,Sat,Mondrian-split-CP,0.744,7.753559063492063,250,0.1528295627562024,False
6,True,day_of_week,Sun,Mondrian-split-CP,0.776,7.843061460317458,250,0.1528295627562024,False
6,True,day_of_week,Mon,Mondrian-split-CP,0.9166666666666666,8.005261243386242,288,0.1528295627562024,False
6,True,day_of_week,Tue,Mondrian-split-CP,0.9074889867841409,7.456121442556465,227,0.1528295627562024,False
6,True,day_of_week,Sat,ACI,0.88,11.573815376142376,250,0.1528295627562024,False
6,True,day_of_week,Sun,ACI,0.904,11.14478576960077,250,0.1528295627562024,False
6,True,day_of_week,Mon,ACI,0.90625,8.289391908085483,288,0.1528295627562024,False
6,True,day_of_week,Tue,ACI,0.8810572687224669,6.978164521235006,227,0.1528295627562024,False
6,True,day_of_week,Sat,ToD-ACI,0.848,11.775231167388167,250,0.1528295627562024,False
6,True,day_of_week,Sun,ToD-ACI,0.904,12.431326112554112,250,0.1528295627562024,False
6,True,day_of_week,Mon,ToD-ACI,0.9479166666666666,9.66367131759059,288,0.1528295627562024,False
6,True,day_of_week,Tue,ToD-ACI,0.9030837004405287,7.997257569400739,227,0.1528295627562024,False
6,True,occupancy_tercile,mid,split-CP,0.8675213675213675,8.478773809523801,468,0.39828451750324123,False
6,True,occupancy_tercile,high,split-CP,0.9749303621169917,8.478773809523801,359,0.39828451750324123,False
6,True,occupancy_tercile,low,split-CP,0.8085106382978723,8.478773809523801,188,0.39828451750324123,False
6,True,occupancy_tercile,mid,Mondrian-split-CP,0.8034188034188035,8.381429317595984,468,0.39828451750324123,False
6,True,occupancy_tercile,high,Mondrian-split-CP,0.9025069637883009,6.348539373037977,359,0.39828451750324123,False
6,True,occupancy_tercile,low,Mondrian-split-CP,0.7978723404255319,9.019017983789261,188,0.39828451750324123,False
6,True,occupancy_tercile,mid,ACI,0.8717948717948718,9.517781652760819,468,0.39828451750324123,False
6,True,occupancy_tercile,high,ACI,0.9610027855153204,8.441688164306548,359,0.39828451750324123,False
6,True,occupancy_tercile,low,ACI,0.8191489361702128,11.522077860673603,188,0.39828451750324123,False
6,True,occupancy_tercile,mid,ToD-ACI,0.8739316239316239,10.685664645796592,468,0.39828451750324123,False
6,True,occupancy_tercile,high,ToD-ACI,0.9554317548746518,8.687068696649476,359,0.39828451750324123,False
6,True,occupancy_tercile,low,ToD-ACI,0.8723404255319149,13.460667081785433,188,0.39828451750324123,False
6,True,random_5,r0,split-CP,0.9299065420560748,8.478773809523801,214,0.06121431335981023,False
6,True,random_5,r3,split-CP,0.8720379146919431,8.478773809523801,211,0.06121431335981023,False
6,True,random_5,r2,split-CP,0.8839285714285714,8.478773809523801,224,0.06121431335981023,False
6,True,random_5,r4,split-CP,0.92,8.478773809523801,200,0.06121431335981023,False
6,True,random_5,r1,split-CP,0.8614457831325302,8.4787738095238,166,0.06121431335981023,False
6,True,random_5,r0,Mondrian-split-CP,0.8644859813084113,7.5308121013202785,214,0.06121431335981023,False
6,True,random_5,r3,Mondrian-split-CP,0.8246445497630331,8.053563510870381,211,0.06121431335981023,False
6,True,random_5,r2,Mondrian-split-CP,0.8348214285714286,8.008211194373583,224,0.06121431335981023,False
6,True,random_5,r4,Mondrian-split-CP,0.845,7.474178353174603,200,0.06121431335981023,False
6,True,random_5,r1,Mondrian-split-CP,0.8132530120481928,7.817104023235799,166,0.06121431335981023,False
6,True,random_5,r0,ACI,0.9345794392523364,9.55048449672515,214,0.06121431335981023,False
6,True,random_5,r3,ACI,0.8767772511848341,9.532808245510852,211,0.06121431335981023,False
6,True,random_5,r2,ACI,0.8660714285714286,9.567813648549699,224,0.06121431335981023,False
6,True,random_5,r4,ACI,0.93,9.329212202380951,200,0.06121431335981023,False
6,True,random_5,r1,ACI,0.8554216867469879,9.558913147177455,166,0.06121431335981023,False
6,True,random_5,r0,ToD-ACI,0.9392523364485982,10.04346687109187,214,0.06121431335981023,False
6,True,random_5,r3,ToD-ACI,0.8767772511848341,10.366872790760233,211,0.06121431335981023,False
6,True,random_5,r2,ToD-ACI,0.8839285714285714,10.97895884224902,224,0.06121431335981023,False
6,True,random_5,r4,ToD-ACI,0.94,10.253541780603655,200,0.06121431335981023,False
6,True,random_5,r1,ToD-ACI,0.8674698795180723,10.864138082271367,166,0.06121431335981023,False
7,True,time_of_day,night,split-CP,0.9228070175438596,47.24847222222223,285,1.0,False
7,True,time_of_day,am_rush,split-CP,0.9479166666666666,47.24847222222223,192,1.0,False
7,True,time_of_day,midday,split-CP,0.676,47.24847222222223,250,1.0,False
7,True,time_of_day,pm_rush,split-CP,0.7894736842105263,47.24847222222224,171,1.0,False
7,True,time_of_day,evening,split-CP,0.8547008547008547,47.24847222222225,117,1.0,False
7,True,time_of_day,night,Mondrian-split-CP,0.7684210526315789,20.425068579568578,285,1.0,False
7,True,time_of_day,am_rush,Mondrian-split-CP,0.8125,24.287960317460374,192,1.0,False
7,True,time_of_day,midday,Mondrian-split-CP,0.736,57.52022222222217,250,1.0,False
7,True,time_of_day,pm_rush,Mondrian-split-CP,0.8538011695906432,56.10473809523807,171,1.0,False
7,True,time_of_day,evening,Mondrian-split-CP,0.8034188034188035,42.975751322751314,117,1.0,False
7,True,time_of_day,night,ACI,0.9263157894736842,62.831177946971806,285,1.0,False
7,True,time_of_day,am_rush,ACI,0.921875,43.09800401835819,192,1.0,False
7,True,time_of_day,midday,ACI,0.792,74.34724013852814,250,1.0,False
7,True,time_of_day,pm_rush,ACI,0.9239766081871345,81.56426502352963,171,1.0,False
7,True,time_of_day,evening,ACI,0.9316239316239316,62.8107242746965,117,1.0,False
7,True,time_of_day,night,ToD-ACI,0.8912280701754386,52.63502621050165,285,1.0,False
7,True,time_of_day,am_rush,ToD-ACI,0.8854166666666666,42.01382352731181,192,1.0,False
7,True,time_of_day,midday,ToD-ACI,0.9,95.01940613227514,250,1.0,False
7,True,time_of_day,pm_rush,ToD-ACI,0.9064327485380117,74.28416260910414,171,1.0,False
7,True,time_of_day,evening,ToD-ACI,0.8717948717948718,52.31027069843737,117,1.0,False
7,True,day_of_week,Sat,split-CP,0.856,47.24847222222223,250,0.1528295627562024,False
7,True,day_of_week,Sun,split-CP,0.824,47.24847222222223,250,0.1528295627562024,False
7,True,day_of_week,Mon,split-CP,0.8125,47.24847222222223,288,0.1528295627562024,False
7,True,day_of_week,Tue,split-CP,0.8590308370044053,47.24847222222223,227,0.1528295627562024,False
7,True,day_of_week,Sat,Mondrian-split-CP,0.812,39.45315251526251,250,0.1528295627562024,False
7,True,day_of_week,Sun,Mondrian-split-CP,0.8,37.39191232234432,250,0.1528295627562024,False
7,True,day_of_week,Mon,Mondrian-split-CP,0.7430555555555556,40.04773098968931,288,0.1528295627562024,False
7,True,day_of_week,Tue,Mondrian-split-CP,0.801762114537445,38.50902584273288,227,0.1528295627562024,False
7,True,day_of_week,Sat,ACI,0.896,57.6798582953343,250,0.1528295627562024,False
7,True,day_of_week,Sun,ACI,0.884,73.46984745598846,250,0.1528295627562024,False
7,True,day_of_week,Mon,ACI,0.8958333333333334,60.09781704194725,288,0.1528295627562024,False
7,True,day_of_week,Tue,ACI,0.8942731277533039,70.34915786033186,227,0.1528295627562024,False
7,True,day_of_week,Sat,ToD-ACI,0.872,56.294464993487985,250,0.1528295627562024,False
7,True,day_of_week,Sun,ToD-ACI,0.888,61.96648426599327,250,0.1528295627562024,False
7,True,day_of_week,Mon,ToD-ACI,0.8993055555555556,67.96438737281879,288,0.1528295627562024,False
7,True,day_of_week,Tue,ToD-ACI,0.9118942731277533,72.71542167373332,227,0.1528295627562024,False
7,True,occupancy_tercile,high,split-CP,0.9882352941176471,47.24847222222224,340,0.4701728151733542,False
7,True,occupancy_tercile,mid,split-CP,0.8461538461538461,47.24847222222223,273,0.4701728151733542,False
7,True,occupancy_tercile,low,split-CP,0.7014925373134329,47.24847222222224,402,0.4701728151733542,False
7,True,occupancy_tercile,high,Mondrian-split-CP,0.9088235294117647,26.49624735270177,340,0.4701728151733542,False
7,True,occupancy_tercile,mid,Mondrian-split-CP,0.7582417582417582,36.67146242998624,273,0.4701728151733542,False
7,True,occupancy_tercile,low,Mondrian-split-CP,0.7039800995024875,50.911761834397375,402,0.4701728151733542,False
7,True,occupancy_tercile,high,ACI,0.9882352941176471,60.3594043551764,340,0.4701728151733542,False
7,True,occupancy_tercile,mid,ACI,0.8754578754578755,61.786245321257226,273,0.4701728151733542,False
7,True,occupancy_tercile,low,ACI,0.8233830845771144,71.33088091229757,402,0.4701728151733542,False
7,True,occupancy_tercile,high,ToD-ACI,0.9647058823529412,52.36013785596212,340,0.4701728151733542,False
7,True,occupancy_tercile,mid,ToD-ACI,0.8791208791208791,59.40326070490357,273,0.4701728151733542,False
7,True,occupancy_tercile,low,ToD-ACI,0.8407960199004975,78.67125511122836,402,0.4701728151733542,False
7,True,random_5,r0,split-CP,0.8271028037383178,47.24847222222224,214,0.06121431335981023,False
7,True,random_5,r3,split-CP,0.8199052132701422,47.248472222222226,211,0.06121431335981023,False
7,True,random_5,r2,split-CP,0.8482142857142857,47.24847222222224,224,0.06121431335981023,False
7,True,random_5,r4,split-CP,0.855,47.24847222222223,200,0.06121431335981023,False
7,True,random_5,r1,split-CP,0.8313253012048193,47.24847222222222,166,0.06121431335981023,False
7,True,random_5,r0,Mondrian-split-CP,0.7710280373831776,37.344002519979156,214,0.06121431335981023,False
7,True,random_5,r3,Mondrian-split-CP,0.7867298578199052,39.84893655905266,211,0.06121431335981023,False
7,True,random_5,r2,Mondrian-split-CP,0.8125,40.733343353901375,224,0.06121431335981023,False
7,True,random_5,r4,Mondrian-split-CP,0.79,36.90308783475783,200,0.06121431335981023,False
7,True,random_5,r1,Mondrian-split-CP,0.7710843373493976,39.65019861006909,166,0.06121431335981023,False
7,True,random_5,r0,ACI,0.8878504672897196,66.19466421109178,214,0.06121431335981023,False
7,True,random_5,r3,ACI,0.8957345971563981,63.71625989185467,211,0.06121431335981023,False
7,True,random_5,r2,ACI,0.8973214285714286,65.4361040941945,224,0.06121431335981023,False
7,True,random_5,r4,ACI,0.905,65.55931175685424,200,0.06121431335981023,False
7,True,random_5,r1,ACI,0.8734939759036144,64.37058996012912,166,0.06121431335981023,False
7,True,random_5,r0,ToD-ACI,0.8925233644859814,65.70458183150356,214,0.06121431335981023,False
7,True,random_5,r3,ToD-ACI,0.8957345971563981,62.62902509159263,211,0.06121431335981023,False
7,True,random_5,r2,ToD-ACI,0.9107142857142857,66.76829442593616,224,0.06121431335981023,False
7,True,random_5,r4,ToD-ACI,0.885,63.773556850418096,200,0.06121431335981023,False
7,True,random_5,r1,ToD-ACI,0.8734939759036144,64.21124982179802,166,0.06121431335981023,False
8,True,time_of_day,night,split-CP,0.775438596491228,57.28482633435441,285,1.0,False
8,True,time_of_day,am_rush,split-CP,0.65625,62.04396514688052,192,1.0,False
8,True,time_of_day,midday,split-CP,1.0,54.39470317989419,250,1.0,False
8,True,time_of_day,pm_rush,split-CP,0.9649122807017544,52.62706609888921,171,1.0,False
8,True,time_of_day,evening,split-CP,1.0,58.047468593135285,117,1.0,False
8,True,time_of_day,night,Mondrian-split-CP,1.0,80.08200713821594,285,1.0,False
8,True,time_of_day,am_rush,Mondrian-split-CP,1.0,86.37157295111335,192,1.0,False
8,True,time_of_day,midday,Mondrian-split-CP,1.0,31.606618735449743,250,1.0,False
8,True,time_of_day,pm_rush,Mondrian-split-CP,0.9590643274853801,30.762294741483345,171,1.0,False
8,True,time_of_day,evening,Mondrian-split-CP,1.0,30.90513953330619,117,1.0,False
8,True,time_of_day,night,ACI,0.9298245614035088,52.89822696092082,285,1.0,False
8,True,time_of_day,am_rush,ACI,0.953125,51.59583838321208,192,1.0,False
8,True,time_of_day,midday,ACI,0.94,34.777429243386244,250,1.0,False
8,True,time_of_day,pm_rush,ACI,0.8304093567251462,39.255352045236556,171,1.0,False
8,True,time_of_day,evening,ACI,1.0,49.5235953511509,117,1.0,False
8,True,time_of_day,night,ToD-ACI,1.0,68.82568971502833,285,1.0,False
8,True,time_of_day,am_rush,ToD-ACI,0.96875,71.46489967757937,192,1.0,False
8,True,time_of_day,midday,ToD-ACI,1.0,27.17564757671958,250,1.0,False
8,True,time_of_day,pm_rush,ToD-ACI,0.8654970760233918,28.238288108388264,171,1.0,False
8,True,time_of_day,evening,ToD-ACI,1.0,25.71170182697961,117,1.0,False
8,True,day_of_week,Sat,split-CP,0.74,47.76551237566138,250,0.1528295627562024,False
8,True,day_of_week,Sun,split-CP,0.728,54.07448078306879,250,0.1528295627562024,False
8,True,day_of_week,Mon,split-CP,1.0,63.34992592592592,288,0.1528295627562024,False
8,True,day_of_week,Tue,split-CP,0.986784140969163,61.33611357014662,227,0.1528295627562024,False
8,True,day_of_week,Sat,Mondrian-split-CP,1.0,48.98545494179895,250,0.1528295627562024,False
8,True,day_of_week,Sun,Mondrian-split-CP,0.988,50.9870717936508,250,0.1528295627562024,False
8,True,day_of_week,Mon,Mondrian-split-CP,1.0,57.89206790123458,288,0.1528295627562024,False
8,True,day_of_week,Tue,Mondrian-split-CP,0.9823788546255506,63.95848110854722,227,0.1528295627562024,False
8,True,day_of_week,Sat,ACI,0.948,58.33860261375662,250,0.1528295627562024,False
8,True,day_of_week,Sun,ACI,0.924,66.55416007407408,250,0.1528295627562024,False
8,True,day_of_week,Mon,ACI,1.0,41.074997574955916,288,0.1528295627562024,False
8,True,day_of_week,Tue,ACI,0.8193832599118943,13.79246187912267,227,0.1528295627562024,False
8,True,day_of_week,Sat,ToD-ACI,1.0,48.89840294179895,250,0.1528295627562024,False
8,True,day_of_week,Sun,ToD-ACI,0.988,50.2320240793651,250,0.1528295627562024,False
8,True,day_of_week,Mon,ToD-ACI,1.0,51.570569775132284,288,0.1528295627562024,False
8,True,day_of_week,Tue,ToD-ACI,0.8854625550660793,36.70739969524276,227,0.1528295627562024,False
8,True,occupancy_tercile,low,split-CP,0.7057522123893806,48.588642567425204,452,0.20438265737113961,False
8,True,occupancy_tercile,high,split-CP,0.9946714031971581,63.34992592592593,563,0.20438265737113961,False
8,True,occupancy_tercile,low,Mondrian-split-CP,0.9911504424778761,51.50361206805732,452,0.20438265737113961,False
8,True,occupancy_tercile,high,Mondrian-split-CP,0.9946714031971581,58.44580780869682,563,0.20438265737113961,False
8,True,occupancy_tercile,low,ACI,0.8783185840707964,56.72242464121834,452,0.20438265737113961,False
8,True,occupancy_tercile,high,ACI,0.9680284191829485,36.492260892140564,563,0.20438265737113961,False
8,True,occupancy_tercile,low,ToD-ACI,0.9557522123893806,50.767145588975524,452,0.20438265737113961,False
8,True,occupancy_tercile,high,ToD-ACI,0.9840142095914742,44.441848623680784,563,0.20438265737113961,False
8,True,random_5,r0,split-CP,0.8878504672897196,56.478464854373755,214,0.06121431335981023,False
8,True,random_5,r3,split-CP,0.8720379146919431,56.35472063930892,211,0.06121431335981023,False
8,True,random_5,r2,split-CP,0.9017857142857143,55.98902611252836,224,0.06121431335981023,False
8,True,random_5,r4,split-CP,0.845,58.251667992724876,200,0.06121431335981023,False
8,True,random_5,r1,split-CP,0.8072289156626506,56.98169732103017,166,0.06121431335981023,False
8,True,random_5,r0,Mondrian-split-CP,0.9906542056074766,57.22279489319093,214,0.06121431335981023,False
8,True,random_5,r3,Mondrian-split-CP,0.995260663507109,52.81760670716419,211,0.06121431335981023,False
8,True,random_5,r2,Mondrian-split-CP,1.0,51.449377019557836,224,0.06121431335981023,False
8,True,random_5,r4,Mondrian-split-CP,0.99,60.19371915674605,200,0.06121431335981023,False
8,True,random_5,r1,Mondrian-split-CP,0.9879518072289156,55.60858460827438,166,0.06121431335981023,False
8,True,random_5,r0,ACI,0.9439252336448598,45.58001270212135,214,0.06121431335981023,False
8,True,random_5,r3,ACI,0.95260663507109,43.55577426088921,211,0.06121431335981023,False
8,True,random_5,r2,ACI,0.9241071428571429,43.72519948743387,224,0.06121431335981023,False
8,True,random_5,r4,ACI,0.92,47.446350238095235,200,0.06121431335981023,False
8,True,random_5,r1,ACI,0.891566265060241,47.92513855421687,166,0.06121431335981023,False
8,True,random_5,r0,ToD-ACI,0.985981308411215,47.06451277629432,214,0.06121431335981023,False
8,True,random_5,r3,ToD-ACI,0.9715639810426541,44.68104516788285,211,0.06121431335981023,False
8,True,random_5,r2,ToD-ACI,0.96875,45.343257112740936,224,0.06121431335981023,False
8,True,random_5,r4,ToD-ACI,0.96,51.16100925925926,200,0.06121431335981023,False
8,True,random_5,r1,ToD-ACI,0.9698795180722891,48.66814982947664,166,0.06121431335981023,False
9,True,time_of_day,night,split-CP,1.0,6.781571428571624,285,1.0,False
9,True,time_of_day,am_rush,split-CP,0.9166666666666666,6.781571428571624,192,1.0,False
9,True,time_of_day,midday,split-CP,0.516,6.781571428571624,250,1.0,False
9,True,time_of_day,pm_rush,split-CP,0.5555555555555556,6.781571428571624,171,1.0,False
9,True,time_of_day,evening,split-CP,0.9743589743589743,6.781571428571624,117,1.0,False
9,True,time_of_day,night,Mondrian-split-CP,0.9298245614035088,0.7783730158730577,285,1.0,False
9,True,time_of_day,am_rush,Mondrian-split-CP,0.7395833333333334,4.528630952380809,192,1.0,False
9,True,time_of_day,midday,Mondrian-split-CP,0.62,8.232412698412645,250,1.0,False
9,True,time_of_day,pm_rush,Mondrian-split-CP,0.7192982456140351,9.819250000000011,171,1.0,False
9,True,time_of_day,evening,Mondrian-split-CP,0.8974358974358975,4.150916666666944,117,1.0,False
9,True,time_of_day,night,ACI,1.0,6.0887755128562135,285,1.0,False
9,True,time_of_day,am_rush,ACI,0.7552083333333334,4.73469292691298,192,1.0,False
9,True,time_of_day,midday,ACI,0.784,13.911010508417489,250,1.0,False
9,True,time_of_day,pm_rush,ACI,0.8771929824561403,15.730746348896917,171,1.0,False
9,True,time_of_day,evening,ACI,0.9829059829059829,10.739621263510138,117,1.0,False
9,True,time_of_day,night,ToD-ACI,0.9122807017543859,0.3934450338810102,285,1.0,False
9,True,time_of_day,am_rush,ToD-ACI,0.859375,10.658873044682947,192,1.0,False
9,True,time_of_day,midday,ToD-ACI,0.892,17.37971148100044,250,1.0,False
9,True,time_of_day,pm_rush,ToD-ACI,0.8421052631578947,16.221658212590985,171,1.0,False
9,True,time_of_day,evening,ToD-ACI,0.8974358974358975,4.313107123329343,117,1.0,False
9,True,day_of_week,Sat,split-CP,0.688,6.781571428571624,250,0.1528295627562024,False
9,True,day_of_week,Sun,split-CP,0.88,6.781571428571624,250,0.1528295627562024,False
9,True,day_of_week,Mon,split-CP,0.8541666666666666,6.781571428571624,288,0.1528295627562024,False
9,True,day_of_week,Tue,split-CP,0.7092511013215859,6.781571428571624,227,0.1528295627562024,False
9,True,day_of_week,Sat,Mondrian-split-CP,0.7,5.375019952380946,250,0.1528295627562024,False
9,True,day_of_week,Sun,Mondrian-split-CP,0.852,4.895548698412731,250,0.1528295627562024,False
9,True,day_of_week,Mon,Mondrian-split-CP,0.8402777777777778,5.335829365079387,288,0.1528295627562024,False
9,True,day_of_week,Tue,Mondrian-split-CP,0.7048458149779736,5.3296238200125545,227,0.1528295627562024,False
9,True,day_of_week,Sat,ACI,0.872,12.871902994227968,250,0.1528295627562024,False
9,True,day_of_week,Sun,ACI,0.912,8.098627571909564,250,0.1528295627562024,False
9,True,day_of_week,Mon,ACI,0.8923611111111112,8.06365927754728,288,0.1528295627562024,False
9,True,day_of_week,Tue,ACI,0.8281938325991189,11.029257666342485,227,0.1528295627562024,False
9,True,day_of_week,Sat,ToD-ACI,0.848,10.836124417989444,250,0.1528295627562024,False
9,True,day_of_week,Sun,ToD-ACI,0.924,10.432520964886951,250,0.1528295627562024,False
9,True,day_of_week,Mon,ToD-ACI,0.9166666666666666,7.851252554062435,288,0.1528295627562024,False
9,True,day_of_week,Tue,ToD-ACI,0.8370044052863436,9.708274607836277,227,0.1528295627562024,False
9,True,occupancy_tercile,high,split-CP,1.0,6.781571428571624,363,0.690437185804083,False
9,True,occupancy_tercile,mid,split-CP,0.9857142857142858,6.781571428571624,140,0.690437185804083,False
9,True,occupancy_tercile,low,split-CP,0.58203125,6.781571428571624,512,0.690437185804083,False
9,True,occupancy_tercile,high,Mondrian-split-CP,0.9614325068870524,1.724319154751028,363,0.690437185804083,False
9,True,occupancy_tercile,mid,Mondrian-split-CP,0.7642857142857142,4.173582001133799,140,0.690437185804083,False
9,True,occupancy_tercile,low,Mondrian-split-CP,0.65234375,8.015539636036674,512,0.690437185804083,False
9,True,occupancy_tercile,high,ACI,0.9834710743801653,6.501201919165411,363,0.690437185804083,False
9,True,occupancy_tercile,mid,ACI,0.8928571428571429,6.978013669002956,140,0.690437185804083,False
9,True,occupancy_tercile,low,ACI,0.798828125,13.147948815254464,512,0.690437185804083,False
9,True,occupancy_tercile,high,ToD-ACI,0.9366391184573003,2.8254396072757006,363,0.690437185804083,False
9,True,occupancy_tercile,mid,ToD-ACI,0.9214285714285714,7.347852264137987,140,0.690437185804083,False
9,True,occupancy_tercile,low,ToD-ACI,0.8359375,15.093293989936559,512,0.690437185804083,False
9,True,random_5,r0,split-CP,0.8037383177570093,6.781571428571624,214,0.06121431335981023,False
9,True,random_5,r3,split-CP,0.7914691943127962,6.781571428571624,211,0.06121431335981023,False
9,True,random_5,r2,split-CP,0.7321428571428571,6.781571428571624,224,0.06121431335981023,False
9,True,random_5,r4,split-CP,0.82,6.781571428571624,200,0.06121431335981023,False
9,True,random_5,r1,split-CP,0.7951807228915663,6.781571428571624,166,0.06121431335981023,False
9,True,random_5,r0,Mondrian-split-CP,0.7897196261682243,4.88667471443407,214,0.06121431335981023,False
9,True,random_5,r3,Mondrian-split-CP,0.8056872037914692,5.429757823666605,211,0.06121431335981023,False
9,True,random_5,r2,Mondrian-split-CP,0.7723214285714286,5.550584839143996,224,0.06121431335981023,False
9,True,random_5,r4,Mondrian-split-CP,0.785,4.929002599206346,200,0.06121431335981023,False
9,True,random_5,r1,Mondrian-split-CP,0.7289156626506024,5.3832940571811045,166,0.06121431335981023,False
9,True,random_5,r0,ACI,0.8785046728971962,9.327807043510312,214,0.06121431335981023,False
9,True,random_5,r3,ACI,0.8720379146919431,10.316366952075462,211,0.06121431335981023,False
9,True,random_5,r2,ACI,0.875,10.590338001077956,224,0.06121431335981023,False
9,True,random_5,r4,ACI,0.905,9.192930249518993,200,0.06121431335981023,False
9,True,random_5,r1,ACI,0.8554216867469879,10.149892213152734,166,0.06121431335981023,False
9,True,random_5,r0,ToD-ACI,0.8785046728971962,8.359003066939977,214,0.06121431335981023,False
