arm,dataset,facility_id,horizon,level,method,PICP,MPIW,Winkler,picp_lo,picp_hi,n_test,dynamic,degenerate,cal_score_max,status
A3_v2_daychunk,belgrade,21,y_t+15min,0.9,NGBoost-conformal,0.8975369458128079,7.572138169522292,13.42514744387487,0.8511904761904762,0.9345238095238096,1015,True,False,16.143317460317462,ok
A3_v2_daychunk,belgrade,21,y_t+15min,0.9,ACI-crosscheck,0.8975369458128079,9.108068288799323,14.983040284145703,0.8551587301587301,0.9315476190476192,1015,True,False,16.143317460317462,ok
A3_v2_daychunk,belgrade,22,y_t+15min,0.9,EnbPI,0.9103448275862068,16.161154763553924,26.23034226844252,0.8551587301587301,0.953373015873016,1015,True,False,21.59667592592592,ok
A3_v2_daychunk,belgrade,22,y_t+15min,0.9,AgACI-style,0.9251231527093596,13.196600507636,20.74728255404884,0.8928571428571429,0.9503968253968254,1015,True,False,21.59667592592592,ok
A3_v2_daychunk,belgrade,22,y_t+15min,0.9,NGBoost,0.8660098522167488,8.299625798091396,15.460283837479626,0.8263888888888888,0.9037698412698412,1015,True,False,21.59667592592592,ok
A3_v2_daychunk,belgrade,22,y_t+15min,0.9,NGBoost-conformal,0.9123152709359604,9.909035009385857,15.338047454504077,0.8799603174603174,0.9424603174603174,1015,True,False,21.59667592592592,ok
A3_v2_daychunk,belgrade,22,y_t+15min,0.9,ACI-crosscheck,0.8975369458128079,12.49259126332981,22.82128986713433,0.8472222222222222,0.9365079365079364,1015,True,False,21.59667592592592,ok
A3_v2_daychunk,belgrade,23,y_t+15min,0.9,EnbPI,0.8975369458128079,7.567334303784247,12.196228572327133,0.8511904761904762,0.9375496031746025,1015,True,False,17.54995238095239,ok
A3_v2_daychunk,belgrade,23,y_t+15min,0.9,AgACI-style,0.9113300492610836,7.211834673582208,10.76104675101178,0.8839285714285714,0.9315476190476192,1015,True,False,17.54995238095239,ok
A3_v2_daychunk,belgrade,23,y_t+15min,0.9,NGBoost,0.8157635467980295,4.4713162971403815,9.50732201713578,0.7688492063492064,0.8571428571428571,1015,True,False,17.54995238095239,ok
A3_v2_daychunk,belgrade,23,y_t+15min,0.9,NGBoost-conformal,0.9083743842364532,6.131593125314841,9.025446949615272,0.8740079365079365,0.939484126984127,1015,True,False,17.54995238095239,ok
A3_v2_daychunk,belgrade,23,y_t+15min,0.9,ACI-crosscheck,0.896551724137931,7.175144210323522,11.13263995076261,0.8621031746031746,0.921626984126984,1015,True,False,17.54995238095239,ok
A3_v2_daychunk,belgrade,24,y_t+15min,0.9,EnbPI,0.902463054187192,6.413501990694289,11.29388007572859,0.8571428571428571,0.9405257936507928,1015,True,False,13.71438492063492,ok
A3_v2_daychunk,belgrade,24,y_t+15min,0.9,AgACI-style,0.9103448275862068,6.457425755390568,10.873176154516146,0.876984126984127,0.9384920634920636,1015,True,False,13.71438492063492,ok
A3_v2_daychunk,belgrade,24,y_t+15min,0.9,NGBoost,0.7300492610837438,3.341287648819319,11.779625182717693,0.6666666666666666,0.7916666666666666,1015,True,False,13.71438492063492,ok
A3_v2_daychunk,belgrade,24,y_t+15min,0.9,NGBoost-conformal,0.8768472906403941,5.163791634261644,10.250117402509638,0.8273809523809523,0.921626984126984,1015,True,False,13.71438492063492,ok
A3_v2_daychunk,belgrade,24,y_t+15min,0.9,ACI-crosscheck,0.8955665024630541,6.527751440750456,10.94894676485711,0.8621031746031746,0.9226190476190476,1015,True,False,13.71438492063492,ok
A3_v2_daychunk,belgrade,8,y_t+15min,0.9,EnbPI,0.6640394088669951,32.61706031261986,121.762547544318,0.5287698412698413,0.8045634920634921,1015,True,False,49.9036388888889,ok
A3_v2_daychunk,belgrade,8,y_t+15min,0.9,AgACI-style,0.9477832512315272,30.905034096855648,43.5352127746001,0.91765873015873,0.9722222222222222,1015,True,False,49.9036388888889,ok
A3_v2_daychunk,belgrade,8,y_t+15min,0.9,NGBoost,0.4679802955665024,10.29731868298645,153.85539890741495,0.3343253968253968,0.5803571428571429,1015,True,False,49.9036388888889,ok
A3_v2_daychunk,belgrade,8,y_t+15min,0.9,NGBoost-conformal,0.787192118226601,16.340351354108723,136.64244579779685,0.6745535714285713,0.8849206349206349,1015,True,False,49.9036388888889,ok
A3_v2_daychunk,belgrade,8,y_t+15min,0.9,ACI-crosscheck,0.92807881773399,45.50116139911904,61.74701146558241,0.9037698412698412,0.9751984126984128,1015,True,False,49.9036388888889,ok
A3_v2_daychunk,belgrade,2,y_t+15min,0.9,EnbPI,0.9182266009852216,19.39567258454706,24.815000360840177,0.8878968253968254,0.9444444444444444,1015,True,False,28.087940295815315,ok
A3_v2_daychunk,belgrade,2,y_t+15min,0.9,AgACI-style,0.902463054187192,16.921329711337965,24.05638863491097,0.8740079365079365,0.925595238095238,1015,True,False,28.087940295815315,ok
A3_v2_daychunk,belgrade,2,y_t+15min,0.9,NGBoost,0.7753694581280788,9.497385971552172,26.39865188325048,0.7301091269841268,0.8125,1015,True,False,28.087940295815315,ok
A3_v2_daychunk,belgrade,2,y_t+15min,0.9,NGBoost-conformal,0.92807881773399,18.957097722168008,24.51375523870531,0.8928571428571429,0.9553571428571428,1015,True,False,28.087940295815315,ok
A3_v2_daychunk,belgrade,2,y_t+15min,0.9,ACI-crosscheck,0.8847290640394089,17.666486975668015,26.361809674862624,0.8353174603174603,0.9246031746031746,1015,True,False,28.087940295815315,ok
A3_v2_daychunk,belgrade,3,y_t+15min,0.9,EnbPI,0.916256157635468,18.296842088263247,27.38534147876103,0.876984126984127,0.9484126984126984,1015,True,False,22.46863492063492,ok
A3_v2_daychunk,belgrade,3,y_t+15min,0.9,AgACI-style,0.9192118226600984,16.078370405275376,24.18069551116043,0.8898809523809523,0.9444444444444444,1015,True,False,22.46863492063492,ok
A3_v2_daychunk,belgrade,3,y_t+15min,0.9,NGBoost,0.6591133004926109,8.517586048795959,33.78573844467804,0.5704365079365079,0.7281746031746031,1015,True,False,22.46863492063492,ok
A3_v2_daychunk,belgrade,3,y_t+15min,0.9,NGBoost-conformal,0.8482758620689655,13.243715772912164,26.00958453139505,0.7976190476190477,0.8888888888888888,1015,True,False,22.46863492063492,ok
A3_v2_daychunk,belgrade,3,y_t+15min,0.9,ACI-crosscheck,0.8916256157635468,16.656566528440543,26.581122878950097,0.8511904761904762,0.925595238095238,1015,True,False,22.46863492063492,ok
