facility_id,dynamic,horizon,model,MAE,RMSE,n_test
17,True,y_t+90min,RF-absolute,12.63526119251119,16.012262605638877,117
18,True,y_t+30min,RF-delta,7.138428000908556,9.60531546277332,135
18,True,y_t+30min,persistence,12.125925925925928,15.240540478410669,135
18,True,y_t+30min,RF-absolute,13.254634179760552,16.75805602201186,135
18,True,y_t+60min,RF-delta,10.91425541659986,14.22214273600209,135
18,True,y_t+60min,persistence,23.85925925925926,29.34160236983709,135
18,True,y_t+60min,RF-absolute,16.38834274290525,20.728186818427123,135
18,True,y_t+90min,RF-delta,16.400970451205175,20.94109889082913,135
18,True,y_t+90min,persistence,37.65185185185185,45.91390897143302,135
18,True,y_t+90min,RF-absolute,19.65672102342104,24.774652610195133,135
19,True,y_t+30min,RF-delta,57.64746096747904,71.02615640410937,135
19,True,y_t+30min,persistence,126.52037037037036,162.37059377307895,135
19,True,y_t+30min,RF-absolute,121.90726547619046,152.60659365062398,135
19,True,y_t+60min,RF-delta,110.40450263347762,128.4509103751807,135
19,True,y_t+60min,persistence,228.7,281.7666177031124,135
19,True,y_t+60min,RF-absolute,157.15293386978243,209.8053398809849,135
19,True,y_t+90min,RF-delta,153.59872434597295,180.5775624535946,135
19,True,y_t+90min,persistence,319.3259259259259,383.49067543833206,135
19,True,y_t+90min,RF-absolute,178.7162891113516,236.5516863501104,135
23,True,y_t+30min,RF-delta,27.50907325585936,34.5361137852421,135
23,True,y_t+30min,persistence,48.64814814814815,57.09424469924949,135
23,True,y_t+30min,RF-absolute,63.9706416519694,75.91783667600636,135
23,True,y_t+60min,RF-delta,49.7530336406392,59.6911838863969,135
23,True,y_t+60min,persistence,92.82962962962964,105.53775873363296,135
23,True,y_t+60min,RF-absolute,83.89708824755488,98.93562183847332,135
23,True,y_t+90min,RF-delta,69.03681263227513,80.48649798695786,135
23,True,y_t+90min,persistence,133.3925925925926,151.11682995714375,135
23,True,y_t+90min,RF-absolute,105.44512762890405,123.92991625247012,135
24,True,y_t+30min,RF-delta,13.878214542247877,17.556040684448558,135
24,True,y_t+30min,persistence,10.692592592592591,17.421809448058042,135
24,True,y_t+30min,RF-absolute,51.84648889957781,85.08285495724931,135
24,True,y_t+60min,RF-delta,27.219083785607403,36.590715717127935,135
24,True,y_t+60min,persistence,18.66296296296296,28.72078225489921,135
24,True,y_t+60min,RF-absolute,70.61889965995941,110.69870625050008,135
24,True,y_t+90min,RF-delta,44.37644091109508,58.96356548836154,135
24,True,y_t+90min,persistence,26.33333333333333,40.404769153781466,135
24,True,y_t+90min,RF-absolute,92.10936943709582,136.11750387982818,135
25,True,y_t+30min,RF-delta,74.99504517930626,97.11786665909592,135
25,True,y_t+30min,persistence,167.53148148148148,203.56061637025232,135
25,True,y_t+30min,RF-absolute,167.4083548574368,214.68303378763423,135
25,True,y_t+60min,RF-delta,138.57146867952008,166.8855825082558,135
25,True,y_t+60min,persistence,307.01851851851853,362.2911326748349,135
25,True,y_t+60min,RF-absolute,224.46491518491808,285.68600885493487,135
25,True,y_t+90min,RF-delta,187.35221606742024,226.7752968162121,135
25,True,y_t+90min,persistence,432.4,502.2660926020965,135
25,True,y_t+90min,RF-absolute,269.661965756106,345.0881705745715,135
26,True,y_t+30min,RF-delta,36.07603429533429,51.44766138109144,135
26,True,y_t+30min,persistence,66.83148148148148,85.06746505633697,135
26,True,y_t+30min,RF-absolute,100.20330942226484,141.6263045362294,135
26,True,y_t+60min,RF-delta,67.93702706429376,96.2984653762147,135
26,True,y_t+60min,persistence,137.75925925925927,173.50492308097006,135
26,True,y_t+60min,RF-absolute,126.81333772780712,179.90749438848087,135
26,True,y_t+90min,RF-delta,100.65581126476408,138.991698174764,135
26,True,y_t+90min,persistence,220.9462962962963,276.88259395153995,135
26,True,y_t+90min,RF-absolute,159.35829578322893,223.91297964062048,135
27,True,y_t+30min,RF-delta,13.186850301293369,17.682184613913012,135
27,True,y_t+30min,persistence,25.55,32.55224433293519,135
27,True,y_t+30min,RF-absolute,25.957750388808684,34.25753747254359,135
27,True,y_t+60min,RF-delta,21.482544091710764,26.952579165248043,135
27,True,y_t+60min,persistence,48.48703703703704,59.57809611792775,135
27,True,y_t+60min,RF-absolute,36.01085401034151,45.60418707022766,135
27,True,y_t+90min,RF-delta,32.699752702955486,39.68769726132344,135
27,True,y_t+90min,persistence,72.35740740740741,88.48215712577101,135
27,True,y_t+90min,RF-absolute,50.065740305168106,63.80547114295516,135
28,True,y_t+30min,RF-delta,16.60336230826786,21.737564443641627,135
28,True,y_t+30min,persistence,28.012962962962963,34.31596783056174,135
28,True,y_t+30min,RF-absolute,45.84401742290639,58.50647944449456,135
28,True,y_t+60min,RF-delta,28.219205020442526,36.377165590356775,135
28,True,y_t+60min,persistence,52.742592592592594,62.36910366994697,135
28,True,y_t+60min,RF-absolute,59.33539387659663,72.97892335699498,135
28,True,y_t+90min,RF-delta,38.70675399029982,49.58403105544732,135
28,True,y_t+90min,persistence,76.28518518518518,88.98910669914105,135
28,True,y_t+90min,RF-absolute,70.34520950510395,85.41612360094392,135
29,True,y_t+30min,RF-delta,22.04901805956388,28.93845852201345,135
29,True,y_t+30min,persistence,33.303703703703704,39.5118594479814,135
29,True,y_t+30min,RF-absolute,40.72988127839239,50.82785087574145,135
29,True,y_t+60min,RF-delta,43.35064845344984,54.75611248848219,135
29,True,y_t+60min,persistence,64.12592592592593,73.50330050538673,135
29,True,y_t+60min,RF-absolute,60.09757632341936,76.8125583234962,135
29,True,y_t+90min,RF-delta,64.80999421663725,81.4565327075942,135
29,True,y_t+90min,persistence,92.86851851851851,105.84725411508654,135
29,True,y_t+90min,RF-absolute,81.64401671343062,108.505397871377,135
30,True,y_t+30min,RF-delta,22.107232615172897,30.010864340874896,135
30,True,y_t+30min,persistence,40.355555555555554,50.33915529243171,135
30,True,y_t+30min,RF-absolute,48.104085231281104,63.62867163864202,135
30,True,y_t+60min,RF-delta,38.1207612427182,51.09009168167188,135
30,True,y_t+60min,persistence,79.52962962962962,98.3499656367034,135
30,True,y_t+60min,RF-absolute,62.8411657223949,82.72184443882702,135
30,True,y_t+90min,RF-delta,55.956831832211,74.44241023298653,135
30,True,y_t+90min,persistence,123.60555555555555,152.68168442632293,135
30,True,y_t+90min,RF-absolute,75.29126025132277,101.26604660251344,135
20,True,y_t+30min,RF-delta,5.258933676926057,6.7483747167383,82
20,True,y_t+30min,persistence,7.1432926829268295,9.285076867696056,82
20,True,y_t+30min,RF-absolute,9.750664277118558,12.719770971822633,82
20,True,y_t+60min,RF-delta,9.931569963573011,13.392955017142853,82
20,True,y_t+60min,persistence,13.771341463414634,17.514736826385974,82
20,True,y_t+60min,RF-absolute,14.765582341269846,20.675452808411375,82
20,True,y_t+90min,RF-delta,14.836271483343891,21.511057053412628,82
20,True,y_t+90min,persistence,20.838414634146343,26.489283958501904,82
20,True,y_t+90min,RF-absolute,19.251006479208456,27.182991171095424,82
22,True,y_t+30min,RF-delta,5.270716217048536,6.962522731792184,82
22,True,y_t+30min,persistence,7.2439024390243905,9.30668196879493,82
22,True,y_t+30min,RF-absolute,8.898955304942351,12.16921934066788,82
22,True,y_t+60min,RF-delta,9.307661597464191,13.178923389107474,82
22,True,y_t+60min,persistence,13.753048780487806,17.341332093599032,82
22,True,y_t+60min,RF-absolute,13.570019150564884,20.310265233108147,82
22,True,y_t+90min,RF-delta,14.892525162760682,21.52865736202455,82
22,True,y_t+90min,persistence,20.198170731707318,25.828836810348424,82
22,True,y_t+90min,RF-absolute,16.089132690141827,22.701332258733135,82
