facility_id,horizon,level,method,PICP,MPIW,Winkler,picp_lo,picp_hi
5,y_t+30min,0.8,ACI,0.7996070726915521,26.38060437240647,40.48884772024252,,
5,y_t+30min,0.85,split-CP,0.862475442043222,20.60347474038729,38.25667909697501,,
5,y_t+30min,0.85,ACI,0.849705304518664,37.73653299323487,52.15994680743162,,
5,y_t+30min,0.9,split-CP,0.8860510805500982,23.34421607493692,46.37448019777778,0.848,0.9221
5,y_t+30min,0.9,ACI,0.899803536345776,40.64351319788001,56.62606592859768,0.869,0.932
5,y_t+30min,0.95,split-CP,0.918467583497053,29.676831657155425,63.58409623661174,,
5,y_t+30min,0.95,ACI,0.950884086444008,60.50759005109256,78.16423961614896,,
5,y_t+30min,0.9,CQR,0.9302554027504912,25.99215479620479,38.546537747731456,0.905,0.954
5,y_t+30min,0.95,CQR,0.9607072691552064,35.03813238296079,53.76659260434466,,
6,y_t+5min,0.8,split-CP,0.7996070726915521,3.0513253968253906,5.2523451975787445,,
6,y_t+5min,0.8,ACI,0.7986247544204322,3.177282495941263,5.147629608308268,,
6,y_t+5min,0.85,split-CP,0.8487229862475442,3.540026047026539,5.897786844888842,,
6,y_t+5min,0.85,ACI,0.849705304518664,3.961749973540248,5.796537270213595,,
6,y_t+5min,0.9,split-CP,0.888015717092338,4.089440096126871,6.922857955372321,0.86,0.915
6,y_t+5min,0.9,ACI,0.899803536345776,4.882419333313488,6.325903814433038,0.882,0.91505
6,y_t+5min,0.95,split-CP,0.9538310412573674,5.805626644993295,8.854794856720444,,
6,y_t+5min,0.95,ACI,0.949901768172888,6.593078470881516,8.169129813666649,,
6,y_t+5min,0.9,CQR,0.8831041257367387,3.810864243372757,6.477582791769132,0.85795,0.903
6,y_t+5min,0.95,CQR,0.9351669941060904,4.992601336164127,8.489829524995686,,
6,y_t+15min,0.8,split-CP,0.7917485265225933,6.182761904761904,11.131647316083466,,
6,y_t+15min,0.8,ACI,0.7986247544204322,7.711257934854202,11.52135886167787,,
6,y_t+15min,0.85,split-CP,0.8359528487229863,7.015142857142848,12.577038843230069,,
6,y_t+15min,0.85,ACI,0.8477406679764243,10.040783903918973,13.955971395669987,,
6,y_t+15min,0.9,split-CP,0.8978388998035364,8.5062619047619,14.912333527056516,0.85695,0.92905
6,y_t+15min,0.9,ACI,0.899803536345776,11.64465923360275,16.060633872639766,0.875,0.922
6,y_t+15min,0.95,split-CP,0.93713163064833,10.542446176495046,20.00342937833286,,
6,y_t+15min,0.95,ACI,0.948919449901768,20.81808697875471,26.20094410979945,,
6,y_t+15min,0.9,CQR,0.8840864440078585,7.832923565750633,13.728128860957373,0.85195,0.911
6,y_t+15min,0.95,CQR,0.9341846758349706,9.517132933209965,17.997943475377028,,
6,y_t+30min,0.8,split-CP,0.7721021611001965,8.054808080808087,16.63680786417858,,
6,y_t+30min,0.8,ACI,0.7966601178781926,12.223170361559838,18.75758982885692,,
6,y_t+30min,0.85,split-CP,0.8359528487229863,9.897412698412694,18.975054665978845,,
6,y_t+30min,0.85,ACI,0.8467583497053045,15.691262845107373,23.237846109266584,,
6,y_t+30min,0.9,split-CP,0.8889980353634578,11.880547619047617,22.906084519623047,0.84495,0.926
6,y_t+30min,0.9,ACI,0.8988212180746562,25.86156198451668,33.70650961250274,0.87,0.924
6,y_t+30min,0.95,split-CP,0.9194499017681728,14.23611522067078,31.906396041971668,,
6,y_t+30min,0.95,ACI,0.9479371316306484,33.771661312624055,41.87462709296524,,
6,y_t+30min,0.9,CQR,0.8614931237721022,10.28139721735721,21.39345913351931,0.82,0.896
6,y_t+30min,0.95,CQR,0.900785854616896,12.04009507802606,31.0606024540592,,
7,y_t+5min,0.8,split-CP,0.7465618860510805,13.425253968253967,27.964226265602985,,
7,y_t+5min,0.8,ACI,0.8005893909626719,17.94304262677765,26.09846250759537,,
7,y_t+5min,0.85,split-CP,0.7907662082514735,16.394499999999994,31.227814968218382,,
7,y_t+5min,0.85,ACI,0.849705304518664,22.099800027711865,29.49071188823244,,
7,y_t+5min,0.9,split-CP,0.8585461689587426,20.82890476190477,35.42524868929733,0.82195,0.891
7,y_t+5min,0.9,ACI,0.899803536345776,25.792864148548823,32.86110481369028,0.88195,0.916
7,y_t+5min,0.95,split-CP,0.9145383104125736,26.19738888888884,43.77575532526122,,
