facility_id,horizon,level,method,PICP,MPIW,Winkler,picp_lo,picp_hi
2,y_t+5min,0.9,ACQR,0.899803536345776,7.383019511256662,10.341525769253877,0.884,0.916
2,y_t+5min,0.95,ACQR,0.9489194499017681,10.346320688833742,13.271990298830422,,
2,y_t+15min,0.9,ACQR,0.8988212180746562,19.2045317305863,24.15060570266578,0.882,0.91605
2,y_t+15min,0.95,ACQR,0.9489194499017681,27.550346514411725,33.35662294585893,,
2,y_t+30min,0.9,ACQR,0.8978388998035364,37.03198041014897,46.00594346566849,0.866,0.926
2,y_t+30min,0.95,ACQR,0.9469548133595285,48.79585034240835,61.54614678058319,,
3,y_t+5min,0.9,ACQR,0.899803536345776,7.224981092182575,10.512901593015117,0.882,0.919
3,y_t+5min,0.95,ACQR,0.9508840864440079,9.910972357388111,13.509637593514496,,
3,y_t+15min,0.9,ACQR,0.9007858546168959,17.2739913035526,25.02954708491507,0.87695,0.92405
3,y_t+15min,0.95,ACQR,0.949901768172888,24.780671888112305,34.12476307120459,,
3,y_t+30min,0.9,ACQR,0.8968565815324165,40.085962607373496,51.498569242428275,0.865,0.929
3,y_t+30min,0.95,ACQR,0.9508840864440079,57.49811658707447,70.29510997822683,,
4,y_t+5min,0.9,ACQR,0.8988212180746562,8.586848054544426,12.835855403012683,0.883,0.916
4,y_t+5min,0.95,ACQR,0.949901768172888,12.70696237758145,18.31697615176401,,
4,y_t+15min,0.9,ACQR,0.8988212180746562,22.47060650254333,33.210209091249254,0.874,0.92205
4,y_t+15min,0.95,ACQR,0.949901768172888,43.17772121613038,54.299048168173165,,
4,y_t+30min,0.9,ACQR,0.8988212180746562,46.02548689977934,59.56124118468372,0.86995,0.92805
4,y_t+30min,0.95,ACQR,0.9479371316306483,56.11663851871705,70.76996719259193,,
5,y_t+5min,0.9,ACQR,0.8988212180746562,6.333188272587077,10.312673940776422,0.879,0.916
5,y_t+5min,0.95,ACQR,0.9489194499017681,12.81382125424544,17.38695224661488,,
5,y_t+15min,0.9,ACQR,0.8978388998035364,19.997871841824683,28.078716578096916,0.876,0.919
5,y_t+15min,0.95,ACQR,0.949901768172888,33.98435569394026,40.2134875414067,,
5,y_t+30min,0.9,ACQR,0.899803536345776,37.973159028539044,49.948988890109185,0.867,0.92905
5,y_t+30min,0.95,ACQR,0.9508840864440079,62.898256369581574,74.99505137720581,,
6,y_t+5min,0.9,ACQR,0.899803536345776,4.869156405343788,6.561302587869956,0.883,0.915
6,y_t+5min,0.95,ACQR,0.949901768172888,7.685306927074193,9.082878333232282,,
6,y_t+15min,0.9,ACQR,0.899803536345776,12.173637888105844,16.26385349174562,0.874,0.92
6,y_t+15min,0.95,ACQR,0.9479371316306483,22.66380181851051,27.055138713233422,,
6,y_t+30min,0.9,ACQR,0.8978388998035364,26.378923030145444,34.52592983409221,0.862,0.925
6,y_t+30min,0.95,ACQR,0.9479371316306483,33.02233140770665,43.62919736539548,,
7,y_t+5min,0.9,ACQR,0.899803536345776,23.07075389612401,29.9113298985409,0.885,0.911
7,y_t+5min,0.95,ACQR,0.949901768172888,32.30858027270093,39.98756084709666,,
7,y_t+15min,0.9,ACQR,0.8988212180746562,63.39413680127366,78.36499387711154,0.875,0.91505
7,y_t+15min,0.95,ACQR,0.949901768172888,80.48257967201005,97.49829497901322,,
7,y_t+30min,0.9,ACQR,0.899803536345776,95.42059768223723,119.60515678422323,0.872,0.92305
7,y_t+30min,0.95,ACQR,0.949901768172888,129.1830693361175,156.11348141217744,,
8,y_t+5min,0.9,ACQR,0.9096267190569745,5.527910169960742,9.73447952285137,0.88195,0.93
8,y_t+5min,0.95,ACQR,0.9607072691552063,5.762338142250802,14.134347808241223,,
8,y_t+15min,0.9,ACQR,0.9056974459724951,25.3894606265548,35.76135748787349,0.867,0.937
8,y_t+15min,0.95,ACQR,0.9479371316306483,70.51347440004226,92.5550374543506,,
8,y_t+30min,0.9,ACQR,0.8988212180746562,56.65043529695131,78.07735543822311,0.85495,0.93605
8,y_t+30min,0.95,ACQR,0.9489194499017681,58.76475351788615,94.50496512821081,,
9,y_t+5min,0.9,ACQR,0.8978388998035364,4.2066907250177055,5.44111049188205,0.878,0.918
9,y_t+5min,0.95,ACQR,0.9479371316306483,5.041066694307727,6.645932365474206,,
9,y_t+15min,0.9,ACQR,0.8978388998035364,10.684114916201443,13.08541805160276,0.873,0.91905
9,y_t+15min,0.95,ACQR,0.9449901768172888,12.93977190009144,16.26376713325567,,
9,y_t+30min,0.9,ACQR,0.8929273084479371,20.723059638223905,26.87601287511304,0.854,0.928
9,y_t+30min,0.95,ACQR,0.944007858546169,26.795530367585883,32.758247775577296,,
11,y_t+5min,0.9,ACQR,0.8988212180746562,3.028048959619747,4.280337470922091,0.879,0.916
11,y_t+5min,0.95,ACQR,0.949901768172888,4.357990356556953,5.30666106516037,,
11,y_t+15min,0.9,ACQR,0.8978388998035364,8.495185639324651,11.646534134574562,0.869,0.921
11,y_t+15min,0.95,ACQR,0.949901768172888,12.74000481451014,17.380074373087993,,
11,y_t+30min,0.9,ACQR,0.8958742632612967,20.559178509443154,28.181744169983325,0.85695,0.929
11,y_t+30min,0.95,ACQR,0.9479371316306483,26.4354214516237,35.75363725543007,,
12,y_t+5min,0.9,ACQR,0.8978388998035364,6.539660275234499,8.926865164932128,0.881,0.91405
12,y_t+5min,0.95,ACQR,0.9489194499017681,9.515630703664288,12.169175152382278,,
12,y_t+15min,0.9,ACQR,0.8978388998035364,18.392327376577622,23.79693932769561,0.872,0.92105
12,y_t+15min,0.95,ACQR,0.9479371316306483,25.958236576828646,34.46776729846601,,
12,y_t+30min,0.9,ACQR,0.8988212180746562,33.33218152289143,43.58923704143297,0.864,0.93
12,y_t+30min,0.95,ACQR,0.9449901768172888,47.5293676754117,57.32035650874702,,
13,y_t+5min,0.9,ACQR,0.8988212180746562,7.651559413390722,10.226584623030067,0.87895,0.91805
13,y_t+5min,0.95,ACQR,0.949901768172888,10.895720370501584,13.688250893705682,,
13,y_t+15min,0.9,ACQR,0.899803536345776,25.312317506414907,31.68694548185953,0.874,0.92205
13,y_t+15min,0.95,ACQR,0.9479371316306483,31.38034214583999,38.02820554439937,,
13,y_t+30min,0.9,ACQR,0.8988212180746562,52.837790838366836,63.735468571238016,0.865,0.935
13,y_t+30min,0.95,ACQR,0.9508840864440079,77.88748769754628,92.17271003832553,,
14,y_t+5min,0.9,ACQR,0.8988212180746562,9.351711642245032,12.772287367261013,0.881,0.916
14,y_t+5min,0.95,ACQR,0.9489194499017681,15.154165618259423,18.973493464622337,,
14,y_t+15min,0.9,ACQR,0.8988212180746562,27.79292883157887,36.01722726540762,0.874,0.92105
14,y_t+15min,0.95,ACQR,0.949901768172888,36.81708421603765,46.108093842667785,,
14,y_t+30min,0.9,ACQR,0.8988212180746562,53.73100298703233,70.12972689091006,0.863,0.927
14,y_t+30min,0.95,ACQR,0.9459724950884086,71.16505574531553,91.20079709868652,,
