facility_id,horizon,level,method,PICP,MPIW,Winkler,picp_lo,picp_hi
1,y_t+30min,0.9,ACQR,0.8926174496644296,48.09490500419637,64.09914377583645,0.8425,0.9357142857142857
1,y_t+30min,0.95,ACQR,0.9463087248322147,68.22497127000723,81.83797906053785,,
1,y_t+60min,0.9,ACQR,0.8859060402684564,90.1379263528453,109.41978914903223,0.85,0.9357142857142857
1,y_t+60min,0.95,ACQR,0.9395973154362416,110.77026850454185,141.23770865230324,,
1,y_t+90min,0.9,ACQR,0.8859060402684564,119.23850518900713,159.4983182067033,0.8214285714285714,0.9428571428571428
1,y_t+90min,0.95,ACQR,0.9463087248322147,141.11196401845382,182.07070564554917,,
2,y_t+30min,0.9,ACQR,0.890625,33.46718835479074,44.03706969389194,0.8583333333333333,0.925
2,y_t+30min,0.95,ACQR,0.9453125,50.0028226789549,64.63551855625845,,
2,y_t+60min,0.9,ACQR,0.890625,69.59201124518668,87.39394346029573,0.8583333333333333,0.9416666666666667
2,y_t+60min,0.95,ACQR,0.9453125,85.10479914913894,100.10879128383812,,
2,y_t+90min,0.9,ACQR,0.875,86.01366600500575,105.53027759110665,0.8166666666666667,0.925
2,y_t+90min,0.95,ACQR,0.9453125,106.63108667386666,124.28072777363036,,
3,y_t+30min,0.9,ACQR,0.8928571428571429,77.42006764491728,103.68816706368752,0.8428571428571429,0.9214285714285714
3,y_t+30min,0.95,ACQR,0.9428571428571428,95.05068845919524,126.27066832856269,,
3,y_t+60min,0.9,ACQR,0.9,115.98406407999926,145.80684099444053,0.8142857142857143,0.95
3,y_t+60min,0.95,ACQR,0.9428571428571428,204.5836156765749,246.65656838659208,,
3,y_t+90min,0.9,ACQR,0.8857142857142857,195.3210188532665,243.64261070658333,0.7857142857142857,0.9428571428571428
3,y_t+90min,0.95,ACQR,0.9428571428571428,277.7518238623313,334.9324931023504,,
4,y_t+30min,0.9,ACQR,0.8993288590604027,35.698028986573696,51.992530968788515,0.8714285714285714,0.9285714285714286
4,y_t+30min,0.95,ACQR,0.9463087248322147,55.831038501030136,72.94787411977725,,
4,y_t+60min,0.9,ACQR,0.8993288590604027,61.701246857444396,80.55740600453169,0.8571428571428571,0.9357142857142857
4,y_t+60min,0.95,ACQR,0.9463087248322147,88.92051134592063,109.20787586303736,,
4,y_t+90min,0.9,ACQR,0.8993288590604027,83.47821530721133,103.70945157934385,0.8357142857142857,0.9432142857142853
4,y_t+90min,0.95,ACQR,0.9395973154362416,98.30198464496804,136.43143573217787,,
5,y_t+30min,0.9,ACQR,0.92,120.01374555241098,163.29953566812162,0.8785714285714286,0.95
5,y_t+30min,0.95,ACQR,0.9533333333333334,157.94789567185117,208.49069436034188,,
5,y_t+60min,0.9,ACQR,0.92,200.088532391758,258.5148399802163,0.8714285714285714,0.95
5,y_t+60min,0.95,ACQR,0.96,256.7082791347948,323.42362399788874,,
5,y_t+90min,0.9,ACQR,0.92,268.77696809470257,326.07819563661997,0.8714285714285714,0.95
5,y_t+90min,0.95,ACQR,0.96,310.0355671773304,374.21540865248954,,
6,y_t+30min,0.9,ACQR,0.8933333333333333,161.45361170476943,198.23936561356172,0.8357142857142857,0.9428571428571428
6,y_t+30min,0.95,ACQR,0.9466666666666667,245.18673051850928,269.2858297736882,,
6,y_t+60min,0.9,ACQR,0.8933333333333333,271.79536978644967,323.29562312850663,0.85,0.9285714285714286
6,y_t+60min,0.95,ACQR,0.9466666666666667,348.779721377558,435.4349220660253,,
6,y_t+90min,0.9,ACQR,0.8866666666666667,365.69819123428664,426.51274687724555,0.8214285714285714,0.9428571428571428
6,y_t+90min,0.95,ACQR,0.9466666666666667,473.7683880427039,583.40006733043,,
7,y_t+30min,0.9,ACQR,0.8933333333333333,56.35457323562025,72.5947939136228,0.85,0.9357142857142857
7,y_t+30min,0.95,ACQR,0.9466666666666667,73.92280076897659,84.2107183072282,,
7,y_t+60min,0.9,ACQR,0.8866666666666667,91.95136935086848,125.83763523523957,0.85,0.9142857142857143
7,y_t+60min,0.95,ACQR,0.9466666666666667,153.56078765249774,170.71188035871666,,
7,y_t+90min,0.9,ACQR,0.8866666666666667,137.30486181481228,174.4360261330951,0.85,0.9428571428571428
7,y_t+90min,0.95,ACQR,0.94,209.03563106058343,244.8458421823391,,
9,y_t+30min,0.9,ACQR,0.8926174496644296,24.06052029861706,39.280824170446955,0.8642857142857143,0.9142857142857143
9,y_t+30min,0.95,ACQR,0.9463087248322147,43.37601903044684,59.26416797229821,,
9,y_t+60min,0.9,ACQR,0.8926174496644296,44.221340502316295,62.99043273981319,0.85,0.9142857142857143
9,y_t+60min,0.95,ACQR,0.9328859060402684,63.30222867616424,85.88506654249132,,
9,y_t+90min,0.9,ACQR,0.87248322147651,52.651432430007105,73.79262635746433,0.8067857142857143,0.9214285714285714
9,y_t+90min,0.95,ACQR,0.9194630872483222,74.55595141460564,93.02606641162127,,
10,y_t+30min,0.9,ACQR,0.9060402684563759,14.176976460107811,18.66001981604399,0.8714285714285714,0.9214285714285714
10,y_t+30min,0.95,ACQR,0.9530201342281879,21.256979736395007,23.309043358022993,,
10,y_t+60min,0.9,ACQR,0.912751677852349,23.911818137882545,29.251204006688752,0.8642857142857143,0.9428571428571428
10,y_t+60min,0.95,ACQR,0.9530201342281879,30.844586348088598,34.58145872997592,,
10,y_t+90min,0.9,ACQR,0.9060402684563759,30.193364277977505,35.80191064327416,0.8428571428571429,0.9428571428571428
10,y_t+90min,0.95,ACQR,0.9530201342281879,33.70534046687995,40.44356766879834,,
11,y_t+30min,0.9,ACQR,0.8926174496644296,64.13110967892817,88.73865971054128,0.8425,0.9357142857142857
11,y_t+30min,0.95,ACQR,0.9463087248322147,86.73204656244839,103.77327865412848,,
11,y_t+60min,0.9,ACQR,0.8859060402684564,109.7942619755884,137.059788808257,0.8285714285714286,0.9357142857142857
11,y_t+60min,0.95,ACQR,0.9463087248322147,123.94887251853866,149.97634866749775,,
11,y_t+90min,0.9,ACQR,0.8993288590604027,125.78381163994013,161.50843787862968,0.8571428571428571,0.9428571428571428
11,y_t+90min,0.95,ACQR,0.9463087248322147,169.42616804450594,211.80948708343612,,
12,y_t+30min,0.9,ACQR,0.8993288590604027,72.81824067815413,103.71007125212101,0.8353571428571429,0.95
12,y_t+30min,0.95,ACQR,0.9463087248322147,113.32492029003907,137.30661526239479,,
12,y_t+60min,0.9,ACQR,0.8926174496644296,134.70455277888612,161.7542038676369,0.8067857142857143,0.95
12,y_t+60min,0.95,ACQR,0.9463087248322147,163.00755131870295,228.83076987648036,,
12,y_t+90min,0.9,ACQR,0.8859060402684564,218.5648321919867,286.6274266036871,0.8,0.95
12,y_t+90min,0.95,ACQR,0.9463087248322147,229.10575167848114,327.3927977226735,,
13,y_t+30min,0.9,ACQR,0.8870967741935484,44.180628043778974,54.86699582438338,0.8083333333333333,0.9333333333333333
13,y_t+30min,0.95,ACQR,0.9435483870967742,56.51599755667576,68.37172932149234,,
13,y_t+60min,0.9,ACQR,0.8870967741935484,91.5341963694277,106.81522291795808,0.8166666666666667,0.9166666666666666
13,y_t+60min,0.95,ACQR,0.9435483870967742,102.0331433426564,126.51310813035884,,
13,y_t+90min,0.9,ACQR,0.8870967741935484,120.97692492979553,146.80530523201895,0.8,0.9333333333333333
13,y_t+90min,0.95,ACQR,0.9354838709677419,150.09698962064311,197.30884400859884,,
14,y_t+30min,0.9,ACQR,0.8976377952755905,23.421713007537345,43.67725345918642,0.8416666666666667,0.9416666666666667
14,y_t+30min,0.95,ACQR,0.9448818897637795,38.131845568970675,71.04481496776674,,
14,y_t+60min,0.9,ACQR,0.8740157480314961,41.911233095143196,63.04959723147713,0.7829166666666667,0.9333333333333333
14,y_t+60min,0.95,ACQR,0.9291338582677166,54.53979698141556,76.049378764909,,
14,y_t+90min,0.9,ACQR,0.8818897637795275,54.299039724603716,73.26974249599621,0.81625,0.925
14,y_t+90min,0.95,ACQR,0.9212598425196851,88.42312774872539,101.18798714166554,,
15,y_t+30min,0.9,ACQR,0.9006622516556292,34.70012089408916,45.11571848468441,0.8571428571428571,0.9285714285714286
15,y_t+30min,0.95,ACQR,0.9470198675496688,49.20050253645471,60.304706261079666,,
15,y_t+60min,0.9,ACQR,0.9006622516556292,63.524696818342605,84.78281878136873,0.8285714285714286,0.9360714285714282
15,y_t+60min,0.95,ACQR,0.9470198675496688,83.58234771112923,112.52646277246461,,
15,y_t+90min,0.9,ACQR,0.8940397350993378,88.21235164701592,122.92046954246595,0.8210714285714286,0.9428571428571428
15,y_t+90min,0.95,ACQR,0.9470198675496688,127.97830696187046,157.97137618711403,,
16,y_t+30min,0.9,ACQR,0.8904109589041096,45.155121361173286,63.61568808126287,0.8710714285714286,0.9428571428571428
16,y_t+30min,0.95,ACQR,0.9452054794520548,66.86252579184986,86.84077118143747,,
16,y_t+60min,0.9,ACQR,0.8835616438356164,82.17514641684588,115.73704205091926,0.8353571428571429,0.9571428571428572
16,y_t+60min,0.95,ACQR,0.9383561643835616,132.00575062523484,184.575049793921,,
16,y_t+90min,0.9,ACQR,0.8767123287671232,115.97498347154651,174.5660383727478,0.8357142857142857,0.9503571428571425
16,y_t+90min,0.95,ACQR,0.9315068493150684,156.2672385900967,246.0517514050868,,
17,y_t+30min,0.9,ACQR,0.8914728682170543,22.4605752977185,29.37122963149918,0.8666666666666667,0.9166666666666666
17,y_t+30min,0.95,ACQR,0.9457364341085271,30.16078916875275,33.5080393023486,,
17,y_t+60min,0.9,ACQR,0.8914728682170543,37.161837402487166,48.1714727585969,0.8333333333333334,0.9333333333333333
17,y_t+60min,0.95,ACQR,0.9457364341085271,45.85910031358673,53.05190598043369,,
17,y_t+90min,0.9,ACQR,0.8992248062015504,45.85444828337,53.54018455507125,0.8583333333333333,0.9416666666666667
17,y_t+90min,0.95,ACQR,0.9534883720930233,57.56566328947737,67.14368935232675,,
18,y_t+30min,0.9,ACQR,0.8993288590604027,40.47706080537188,54.340366972000595,0.8710714285714286,0.9285714285714286
18,y_t+30min,0.95,ACQR,0.9463087248322147,59.70216701632687,72.50584109021591,,
18,y_t+60min,0.9,ACQR,0.8926174496644296,56.06501852946714,74.19269448878207,0.85,0.9142857142857143
18,y_t+60min,0.95,ACQR,0.9463087248322147,78.70754926949442,94.12850876571109,,
18,y_t+90min,0.9,ACQR,0.8859060402684564,76.34389813253865,93.95135479764991,0.8142857142857143,0.9357142857142857
18,y_t+90min,0.95,ACQR,0.9395973154362416,90.30639253456299,112.61265580038545,,
19,y_t+30min,0.9,ACQR,0.912751677852349,250.5665461899233,296.3257641141677,0.8857142857142857,0.9357142857142857
19,y_t+30min,0.95,ACQR,0.959731543624161,285.9447821391534,349.4672733603295,,
19,y_t+60min,0.9,ACQR,0.8993288590604027,447.55798055276273,492.24961708942715,0.8357142857142857,0.9357142857142857
19,y_t+60min,0.95,ACQR,0.9530201342281879,532.9215101819104,565.1770700582939,,
19,y_t+90min,0.9,ACQR,0.9060402684563759,601.9856667224815,665.1654207254147,0.8214285714285714,0.9571428571428572
19,y_t+90min,0.95,ACQR,0.9463087248322147,649.9634219013852,723.9332017072884,,
20,y_t+30min,0.9,ACQR,0.8888888888888888,22.029171630942866,29.77860927247993,0.8375,0.925
20,y_t+30min,0.95,ACQR,0.9444444444444444,31.666676235449756,38.576944614853,,
20,y_t+60min,0.9,ACQR,0.8777777777777778,41.09153802276888,59.201483183728,0.8,0.9625
20,y_t+60min,0.95,ACQR,0.9111111111111111,66.39535562243617,82.15299479540992,,
20,y_t+90min,0.9,ACQR,0.8666666666666667,80.15256064526572,114.50587684875896,0.7375,0.975
20,y_t+90min,0.95,ACQR,0.9222222222222223,101.42020381334738,122.36266276474451,,
22,y_t+30min,0.9,ACQR,0.8777777777777778,20.981085361882286,27.07987304064841,0.8375,0.925
22,y_t+30min,0.95,ACQR,0.9444444444444444,35.51566033841021,39.42071780836437,,
22,y_t+60min,0.9,ACQR,0.8888888888888888,41.613776718546546,59.473477245668526,0.8125,0.95
22,y_t+60min,0.95,ACQR,0.8888888888888888,68.97886561162167,83.24110026513918,,
22,y_t+90min,0.9,ACQR,0.8888888888888888,64.35073685958466,102.4635024156599,0.8125,0.9625
22,y_t+90min,0.95,ACQR,0.9222222222222223,96.05649777814558,127.596887635697,,
23,y_t+30min,0.9,ACQR,0.8926174496644296,121.70643284964237,151.4393217919802,0.8714285714285714,0.9214285714285714
23,y_t+30min,0.95,ACQR,0.9463087248322147,158.9361894411421,197.71461385115887,,
23,y_t+60min,0.9,ACQR,0.8926174496644296,206.42132902576483,250.5068110644948,0.8642857142857143,0.9428571428571428
23,y_t+60min,0.95,ACQR,0.9463087248322147,234.75074745728767,287.1673829803435,,
23,y_t+90min,0.9,ACQR,0.8791946308724832,314.8522477740183,370.16417740457655,0.85,0.9428571428571428
23,y_t+90min,0.95,ACQR,0.9328859060402684,306.4026104044291,353.5446444776182,,
24,y_t+30min,0.9,ACQR,0.9261744966442953,74.8415174876255,83.5477385685932,0.8857142857142857,0.9571428571428572
24,y_t+30min,0.95,ACQR,0.9664429530201343,86.52696639418463,90.65909836317978,,
24,y_t+60min,0.9,ACQR,0.9060402684563759,152.62936051277833,167.2549175382372,0.8357142857142857,0.9503571428571425
24,y_t+60min,0.95,ACQR,0.959731543624161,195.3476609626501,201.7035041763814,,
24,y_t+90min,0.9,ACQR,0.912751677852349,219.03570701408216,255.034175384618,0.8357142857142857,0.9571428571428572
24,y_t+90min,0.95,ACQR,0.9530201342281879,263.7497761800106,277.598549092253,,
25,y_t+30min,0.9,ACQR,0.9060402684563759,330.4398441615064,397.77202364286177,0.8785714285714286,0.9428571428571428
25,y_t+30min,0.95,ACQR,0.9530201342281879,379.4036785672306,470.1268255788573,,
25,y_t+60min,0.9,ACQR,0.8993288590604027,519.7567011724033,671.2006828838861,0.8285714285714286,0.9357142857142857
25,y_t+60min,0.95,ACQR,0.9463087248322147,776.6814432813575,865.9376900113264,,
25,y_t+90min,0.9,ACQR,0.8926174496644296,782.2267102065102,962.8880211862661,0.8285714285714286,0.9217857142857139
25,y_t+90min,0.95,ACQR,0.9395973154362416,882.9245239062388,1021.8814918401806,,
26,y_t+30min,0.9,ACQR,0.8926174496644296,184.4046521691874,237.73542726324158,0.8214285714285714,0.95
26,y_t+30min,0.95,ACQR,0.9463087248322147,282.611315212094,315.37122862445096,,
26,y_t+60min,0.9,ACQR,0.8926174496644296,397.2477464120198,540.7165581525642,0.8071428571428572,0.9571428571428572
26,y_t+60min,0.95,ACQR,0.9395973154362416,484.0511858738535,625.6393828411558,,
26,y_t+90min,0.9,ACQR,0.8791946308724832,488.80728045005293,677.656914260717,0.7785714285714286,0.95
26,y_t+90min,0.95,ACQR,0.9395973154362416,790.3449439706919,1013.9341405460689,,
27,y_t+30min,0.9,ACQR,0.8993288590604027,82.26751659704729,99.29126328714467,0.8642857142857143,0.9285714285714286
27,y_t+30min,0.95,ACQR,0.9530201342281879,98.3960404016435,116.49872489172283,,
27,y_t+60min,0.9,ACQR,0.8859060402684564,115.30844306994457,146.4643400113584,0.85,0.9214285714285714
27,y_t+60min,0.95,ACQR,0.9463087248322147,151.78303367312515,194.25699554119197,,
27,y_t+90min,0.9,ACQR,0.8926174496644296,150.06177801435626,202.32467769624694,0.8285714285714286,0.9357142857142857
27,y_t+90min,0.95,ACQR,0.9395973154362416,211.8754279257242,278.1682882598138,,
28,y_t+30min,0.9,ACQR,0.8926174496644296,69.44166154210087,94.99915647101885,0.8714285714285714,0.9285714285714286
28,y_t+30min,0.95,ACQR,0.9530201342281879,110.02536703784318,129.172449587358,,
28,y_t+60min,0.9,ACQR,0.8859060402684564,125.69720226020164,169.0350349223375,0.8567857142857143,0.9285714285714286
28,y_t+60min,0.95,ACQR,0.9463087248322147,187.5455079538834,254.9019109811236,,
28,y_t+90min,0.9,ACQR,0.8926174496644296,171.68172655983253,217.2292049254758,0.8353571428571429,0.9357142857142857
28,y_t+90min,0.95,ACQR,0.9395973154362416,270.9099302816487,337.36108465478054,,
29,y_t+30min,0.9,ACQR,0.9060402684563759,113.95298465613386,139.182799512722,0.8785714285714286,0.9214285714285714
29,y_t+30min,0.95,ACQR,0.959731543624161,149.98856798054155,162.7545522745385,,
29,y_t+60min,0.9,ACQR,0.9060402684563759,196.47807874495248,228.8312104140017,0.8642857142857143,0.9357142857142857
29,y_t+60min,0.95,ACQR,0.9463087248322147,257.71652859320864,289.1685249306667,,
29,y_t+90min,0.9,ACQR,0.8993288590604027,274.9408382444015,324.14904216381393,0.8428571428571429,0.9357142857142857
29,y_t+90min,0.95,ACQR,0.9530201342281879,391.7544701587726,407.1537025446338,,
