facility_id,dynamic,horizon,level,method,PICP,MPIW,Winkler,n_test,n_cal,gamma,gamma_calB_picp,n_cal_b,picp_ci_lo,picp_ci_hi,n_crossings_cal,n_crossings_test
3,True,y_t+30min,0.8,ACI,0.7874015748031497,50.94152165496356,82.48559520116805,127,150,0.05,0.8,75.0,,,,
3,True,y_t+30min,0.85,split-CP,0.8267716535433071,46.508571428571486,92.76567710286209,127,150,,,,,,,
3,True,y_t+30min,0.85,ACI,0.84251968503937,53.063456396075495,88.68025648356458,127,150,0.05,0.8533333333333334,75.0,,,,
3,True,y_t+30min,0.9,split-CP,0.8976377952755905,58.41301190476182,110.43941751031124,127,150,,,,0.8253968253968254,0.9523809523809524,,
3,True,y_t+30min,0.9,ACI,0.8976377952755905,70.51223712660918,111.28489366954136,127,150,0.05,0.9066666666666666,75.0,0.8253968253968254,0.9523809523809524,,
3,True,y_t+30min,0.95,split-CP,0.9291338582677166,87.31906547619046,145.5216807742781,127,150,,,,,,,
3,True,y_t+30min,0.95,ACI,0.9448818897637796,96.69024730289397,140.36432804280145,127,150,0.05,0.9466666666666668,75.0,,,,
3,True,y_t+30min,0.9,CQR,0.905511811023622,56.30036684722426,95.00438390663945,127,150,,,,0.8333333333333334,0.9603174603174603,0.0,0.0
3,True,y_t+30min,0.9,ACQR,0.889763779527559,68.09068991781426,100.34285931176856,127,150,0.05,0.9066666666666666,75.0,0.8333333333333334,0.9285714285714286,0.0,0.0
3,True,y_t+30min,0.95,CQR,0.9448818897637796,79.45598075776932,124.08031695733987,127,150,,,,,,0.0,0.0
3,True,y_t+30min,0.95,ACQR,0.937007874015748,86.4474672817342,116.21423265233652,127,150,0.05,0.9466666666666668,75.0,,,0.0,0.0
3,True,y_t+60min,0.8,split-CP,0.7559055118110236,67.03013095238086,142.3344042463443,127,150,,,,,,,
3,True,y_t+60min,0.8,ACI,0.7480314960629921,69.91969288213974,146.27875760842394,127,150,0.005,0.8,75.0,,,,
3,True,y_t+60min,0.85,split-CP,0.8188976377952756,85.26840476190473,160.44699025121855,127,150,,,,,,,
3,True,y_t+60min,0.85,ACI,0.8267716535433071,102.38985934570682,173.90164568491437,127,150,0.02,0.8533333333333334,75.0,,,,
3,True,y_t+60min,0.9,split-CP,0.8976377952755905,117.3191031746032,187.8805133108361,127,150,,,,0.8095238095238095,0.9682539682539684,,
3,True,y_t+60min,0.9,ACI,0.889763779527559,126.04945341207352,177.75430483689536,127,150,0.05,0.9066666666666666,75.0,0.8015873015873016,0.9603174603174603,,
3,True,y_t+60min,0.95,split-CP,0.9291338582677166,151.96004761904751,241.6442064741906,127,150,,,,,,,
3,True,y_t+60min,0.95,ACI,0.9291338582677166,139.5199160261217,197.62924892200965,127,150,0.1,0.9466666666666668,75.0,,,,
3,True,y_t+60min,0.9,CQR,0.889763779527559,105.8758945322883,168.37100102974114,127,150,,,,0.8174603174603174,0.9523809523809524,0.0,0.0
3,True,y_t+60min,0.9,ACQR,0.8661417322834646,126.85037127104472,147.60197279807855,127,150,0.1,0.88,75.0,0.8015873015873016,0.9206349206349206,0.0,0.0
3,True,y_t+60min,0.95,CQR,0.952755905511811,169.11754411607126,208.6999264491072,127,150,,,,,,0.0,0.0
3,True,y_t+60min,0.95,ACQR,0.9448818897637796,162.1028201190817,230.32527700128895,127,150,0.002,0.9466666666666668,75.0,,,0.0,0.0
3,True,y_t+90min,0.8,split-CP,0.7244094488188977,99.63569047619058,214.3592074584428,127,150,,,,,,,
3,True,y_t+90min,0.8,ACI,0.7322834645669292,105.84097890888638,221.58786836020508,127,150,0.002,0.8,75.0,,,,
3,True,y_t+90min,0.85,split-CP,0.84251968503937,141.47461904761897,237.52066391701032,127,150,,,,,,,
3,True,y_t+90min,0.85,ACI,0.8267716535433071,186.50595039682543,284.7061877629879,127,150,0.02,0.84,75.0,,,,
3,True,y_t+90min,0.9,split-CP,0.905511811023622,185.541113095238,271.1646103143359,127,150,,,,0.8174603174603174,0.9682539682539684,,
3,True,y_t+90min,0.9,ACI,0.8661417322834646,206.1555548056493,279.8266345144357,127,150,0.05,0.88,75.0,0.7777777777777778,0.9365079365079364,,
3,True,y_t+90min,0.95,split-CP,0.9291338582677166,236.47202182539684,327.6727364235719,127,150,,,,,,,
3,True,y_t+90min,0.95,ACI,0.9291338582677166,248.6232824490689,374.0475391044869,127,150,0.002,0.92,75.0,,,,
3,True,y_t+90min,0.9,CQR,0.8976377952755905,171.68985916877878,237.99419898076155,127,150,,,,0.8174603174603174,0.9603174603174603,0.0,0.0
3,True,y_t+90min,0.9,ACQR,0.8661417322834646,173.05545243762768,268.02342610034657,127,150,0.01,0.9066666666666666,75.0,0.7619047619047619,0.9444444444444444,0.0,0.0
3,True,y_t+90min,0.95,CQR,0.9448818897637796,235.58853016573505,286.1406746295237,127,150,,,,,,0.0,1.0
3,True,y_t+90min,0.95,ACQR,0.937007874015748,232.08944269470547,296.53513039969914,127,150,0.05,0.9333333333333332,75.0,,,0.0,1.0
4,True,y_t+30min,0.8,split-CP,0.7481481481481481,22.00434523809519,43.13299441504999,135,150,,,,,,,
4,True,y_t+30min,0.8,ACI,0.762962962962963,22.81192917401528,42.83145210170489,135,150,0.002,0.8,75.0,,,,
4,True,y_t+30min,0.85,split-CP,0.7851851851851852,26.36466666666673,47.71590456594159,135,150,,,,,,,
4,True,y_t+30min,0.85,ACI,0.8296296296296296,28.15049228395062,48.20826359494416,135,150,0.005,0.8533333333333334,75.0,,,,
4,True,y_t+30min,0.9,split-CP,0.8814814814814815,32.63679761904758,55.52180129335687,135,150,,,,0.8333333333333334,0.9242424242424242,,
4,True,y_t+30min,0.9,ACI,0.8962962962962963,36.59789466490299,56.39678487654325,135,150,0.02,0.9066666666666666,75.0,0.8636363636363636,0.9318181818181818,,
4,True,y_t+30min,0.95,split-CP,0.9333333333333332,45.74715476190477,67.65985258671367,135,150,,,,,,,
4,True,y_t+30min,0.95,ACI,0.9407407407407408,54.52757885067608,72.67183399470903,135,150,0.02,0.9466666666666668,75.0,,,,
4,True,y_t+30min,0.9,CQR,0.8740740740740741,28.066203709302897,51.082034721871686,135,150,,,,0.8181818181818182,0.9318181818181818,0.0,0.0
4,True,y_t+30min,0.9,ACQR,0.8888888888888888,30.9249473834374,51.03803808609699,135,150,0.002,0.9066666666666666,75.0,0.8409090909090909,0.9393939393939394,0.0,0.0
4,True,y_t+30min,0.95,CQR,0.925925925925926,43.43814916971295,60.05202293272077,135,150,,,,,,0.0,0.0
4,True,y_t+30min,0.95,ACQR,0.9481481481481482,48.56047885680892,65.57699193869618,135,150,0.05,0.9466666666666668,75.0,,,0.0,0.0
4,True,y_t+60min,0.8,split-CP,0.7185185185185186,31.525654761904768,62.36428222035166,135,150,,,,,,,
4,True,y_t+60min,0.8,ACI,0.7925925925925926,40.72575770936883,62.13902944791835,135,150,0.05,0.8,75.0,,,,
4,True,y_t+60min,0.85,split-CP,0.8222222222222222,44.23428571428576,64.9060547182584,135,150,,,,,,,
4,True,y_t+60min,0.85,ACI,0.8444444444444444,47.66879955106623,68.86194353945095,135,150,0.05,0.8533333333333334,75.0,,,,
4,True,y_t+60min,0.9,split-CP,0.8888888888888888,53.02149404761905,71.11929365747422,135,150,,,,0.8333333333333334,0.9393939393939394,,
4,True,y_t+60min,0.9,ACI,0.8888888888888888,58.68827237186681,74.16320047565603,135,150,0.02,0.9066666666666666,75.0,0.8484848484848485,0.9318181818181818,,
4,True,y_t+60min,0.95,split-CP,0.9555555555555556,69.24225000000003,81.53466521030413,135,150,,,,,,,
4,True,y_t+60min,0.95,ACI,0.9555555555555556,67.92503763561541,81.64279440970552,135,150,0.002,0.9333333333333332,75.0,,,,
4,True,y_t+60min,0.9,CQR,0.8592592592592593,43.56570177077553,69.93383059631147,135,150,,,,0.7954545454545454,0.9166666666666666,0.0,0.0
4,True,y_t+60min,0.9,ACQR,0.8740740740740741,48.812072013327054,69.16136538359144,135,150,0.005,0.9066666666666666,75.0,0.8106060606060606,0.9393939393939394,0.0,0.0
4,True,y_t+60min,0.95,CQR,0.9629629629629628,61.34986984067453,75.58622852115057,135,150,,,,,,0.0,0.0
4,True,y_t+60min,0.95,ACQR,0.9407407407407408,58.31223658866479,78.59841299559314,135,150,0.005,0.9466666666666668,75.0,,,0.0,0.0
4,True,y_t+90min,0.8,split-CP,0.6592592592592592,38.94723412698407,86.11670149911818,135,150,,,,,,,
4,True,y_t+90min,0.8,ACI,0.7333333333333333,49.275562566137566,78.2511039188178,135,150,0.01,0.8,75.0,,,,
4,True,y_t+90min,0.85,split-CP,0.7925925925925926,57.04441666666662,88.98274549284737,135,150,,,,,,,
4,True,y_t+90min,0.85,ACI,0.8,57.925916753514,87.17807317665189,135,150,0.01,0.8533333333333334,75.0,,,,
4,True,y_t+90min,0.9,split-CP,0.9333333333333332,78.68623809523808,95.17254512051731,135,150,,,,0.8787878787878788,0.9772727272727272,,
4,True,y_t+90min,0.9,ACI,0.8592592592592593,68.58088373015875,98.6053342004703,135,150,0.002,0.9066666666666666,75.0,0.7954545454545454,0.9166666666666666,,
4,True,y_t+90min,0.95,split-CP,0.9555555555555556,93.81587698412692,108.94023971193413,135,150,,,,,,,
4,True,y_t+90min,0.95,ACI,0.9333333333333332,87.52056818048207,115.02645207231032,135,150,0.01,0.9466666666666668,75.0,,,,
4,True,y_t+90min,0.9,CQR,0.8814814814814815,61.35617612444335,93.0800725530404,135,150,,,,0.8181818181818182,0.9393939393939394,0.0,0.0
4,True,y_t+90min,0.9,ACQR,0.8740740740740741,65.41553753462037,95.59936255893729,135,150,0.01,0.9066666666666666,75.0,0.8181818181818182,0.9318181818181818,0.0,0.0
4,True,y_t+90min,0.95,CQR,0.9555555555555556,109.9584939677192,123.62412014995772,135,150,,,,,,0.0,0.0
4,True,y_t+90min,0.95,ACQR,0.9481481481481482,94.02084505170446,127.9754329665612,135,150,0.002,0.9466666666666668,75.0,,,0.0,0.0
5,True,y_t+30min,0.8,split-CP,0.9044117647058824,105.06035119047624,133.78828485352483,136,151,,,,,,,
5,True,y_t+30min,0.8,ACI,0.8088235294117647,80.38741126734783,131.75837384745566,136,151,0.1,0.8026315789473685,76.0,,,,
5,True,y_t+30min,0.85,split-CP,0.9485294117647058,117.03632142857144,148.86882668067233,136,151,,,,,,,
5,True,y_t+30min,0.85,ACI,0.8602941176470589,88.62539631742848,146.12600648068573,136,151,0.1,0.8552631578947368,76.0,,,,
5,True,y_t+30min,0.9,split-CP,0.9485294117647058,132.81002380952373,172.43996428571432,136,151,,,,0.9015151515151516,0.9772727272727272,,
5,True,y_t+30min,0.9,ACI,0.9044117647058824,116.60454094649224,178.87703464662383,136,151,0.1,0.8947368421052632,76.0,0.8484848484848485,0.946969696969697,,
5,True,y_t+30min,0.95,split-CP,0.9632352941176472,199.942,221.8313907563025,136,151,,,,,,,
5,True,y_t+30min,0.95,ACI,0.9485294117647058,142.0943052080681,231.16942552892365,136,151,0.1,0.9473684210526316,76.0,,,,
5,True,y_t+30min,0.9,CQR,0.8823529411764706,114.44360367746188,168.00728511482734,136,151,,,,0.8333333333333334,0.9242424242424242,2.0,5.0
5,True,y_t+30min,0.9,ACQR,0.9044117647058824,121.30063375645727,169.80693512024249,136,151,0.02,0.8947368421052632,76.0,0.8560606060606061,0.9393939393939394,2.0,5.0
5,True,y_t+30min,0.95,CQR,0.9705882352941176,168.52010000815062,210.02387727514292,136,151,,,,,,0.0,2.0
5,True,y_t+30min,0.95,ACQR,0.9411764705882352,197.9933941688869,237.72042325678623,136,151,0.05,0.9473684210526316,76.0,,,0.0,2.0
5,True,y_t+60min,0.8,split-CP,0.875,174.19274404761904,222.6057282621382,136,151,,,,,,,
5,True,y_t+60min,0.8,ACI,0.8602941176470589,153.06073956874414,215.7715355538049,136,151,0.02,0.8026315789473685,76.0,,,,
5,True,y_t+60min,0.85,split-CP,0.8970588235294118,194.8505595238096,243.9309344654529,136,151,,,,,,,
5,True,y_t+60min,0.85,ACI,0.8823529411764706,169.48601318860875,244.8753084344849,136,151,0.05,0.8552631578947368,76.0,,,,
5,True,y_t+60min,0.9,split-CP,0.9558823529411764,231.6333452380952,280.3196837943511,136,151,,,,0.9166666666666666,0.9848484848484848,,
5,True,y_t+60min,0.9,ACI,0.9117647058823528,220.89149098389356,306.266018294818,136,151,0.1,0.8947368421052632,76.0,0.8636363636363636,0.946969696969697,,
5,True,y_t+60min,0.95,split-CP,0.9705882352941176,287.5204027777777,341.879268907563,136,151,,,,,,,
5,True,y_t+60min,0.95,ACI,0.9338235294117648,282.1985708012372,390.2310573792017,136,151,0.1,0.9605263157894736,76.0,,,,
5,True,y_t+60min,0.9,CQR,0.9485294117647058,231.69345438896548,283.00585509926447,136,151,,,,0.9090909090909092,0.9772727272727272,1.0,2.0
5,True,y_t+60min,0.9,ACQR,0.9411764705882352,227.37662392523467,281.0144592170001,136,151,0.002,0.8947368421052632,76.0,0.9015151515151516,0.9696969696969696,1.0,2.0
5,True,y_t+60min,0.95,CQR,0.9705882352941176,295.9490950588672,351.8264905841253,136,151,,,,,,0.0,0.0
5,True,y_t+60min,0.95,ACQR,0.9558823529411764,278.3167989408932,386.1794359149291,136,151,0.1,0.9473684210526316,76.0,,,0.0,0.0
5,True,y_t+90min,0.8,split-CP,0.8676470588235294,240.837630952381,281.47039406804384,136,151,,,,,,,
5,True,y_t+90min,0.8,ACI,0.8161764705882353,213.02339340755248,298.25088865944105,136,151,0.1,0.7894736842105263,76.0,,,,
5,True,y_t+90min,0.85,split-CP,0.8897058823529411,263.2226746031747,299.31534831154687,136,151,,,,,,,
5,True,y_t+90min,0.85,ACI,0.8676470588235294,245.45087498938972,307.9002908302209,136,151,0.05,0.8421052631578947,76.0,,,,
5,True,y_t+90min,0.9,split-CP,0.9632352941176472,307.8118192640693,326.23226021507094,136,151,,,,0.9318181818181818,0.9848484848484848,,
5,True,y_t+90min,0.9,ACI,0.9117647058823528,285.556439511979,334.6580225959702,136,151,0.05,0.9078947368421052,76.0,0.8636363636363636,0.9473484848484792,,
5,True,y_t+90min,0.95,split-CP,0.9852941176470588,362.388005952381,376.7319464869281,136,151,,,,,,,
5,True,y_t+90min,0.95,ACI,0.9485294117647058,328.2483038008764,384.32071947547945,136,151,0.05,0.9473684210526316,76.0,,,,
5,True,y_t+90min,0.9,CQR,0.9632352941176472,307.3398495832804,334.12468000560943,136,151,,,,0.9318181818181818,0.9848484848484848,0.0,0.0
5,True,y_t+90min,0.9,ACQR,0.9411764705882352,279.73631915105136,322.0185799589171,136,151,0.01,0.8947368421052632,76.0,0.9015151515151516,0.9696969696969696,0.0,0.0
5,True,y_t+90min,0.95,CQR,0.9852941176470588,413.4530115969848,430.4241136625046,136,151,,,,,,0.0,0.0
5,True,y_t+90min,0.95,ACQR,0.9632352941176472,327.8593687491873,407.9705352124517,136,151,0.1,0.9736842105263158,76.0,,,0.0,0.0
6,True,y_t+30min,0.8,split-CP,0.7720588235294118,91.6548333333335,154.49669162873482,136,150,,,,,,,
6,True,y_t+30min,0.8,ACI,0.7794117647058824,94.92992270770486,156.90494001831502,136,150,0.01,0.8,75.0,,,,
6,True,y_t+30min,0.85,split-CP,0.8088235294117647,104.08791269841277,170.42140359477125,136,150,,,,,,,
6,True,y_t+30min,0.85,ACI,0.8382352941176471,116.53667975825236,165.21323460454985,136,150,0.1,0.8533333333333334,75.0,,,,
6,True,y_t+30min,0.9,split-CP,0.8602941176470589,122.66536904761917,193.4309054913632,136,150,,,,0.803030303030303,0.9318181818181818,,
6,True,y_t+30min,0.9,ACI,0.8897058823529411,142.0787787255637,200.11009671109127,136,150,0.05,0.9066666666666666,75.0,0.8257575757575758,0.946969696969697,,
6,True,y_t+30min,0.95,split-CP,0.9191176470588236,158.1786547619049,222.6691478758169,136,150,,,,,,,
6,True,y_t+30min,0.95,ACI,0.9338235294117648,160.5888467813845,230.7456769365235,136,150,0.1,0.9466666666666668,75.0,,,,
6,True,y_t+30min,0.9,CQR,0.8897058823529411,126.0467809814936,186.2301614380285,136,150,,,,0.8333333333333334,0.946969696969697,0.0,0.0
6,True,y_t+30min,0.9,ACQR,0.8823529411764706,120.34260819114498,188.8381039568333,136,150,0.002,0.9066666666666666,75.0,0.8333333333333334,0.9393939393939394,0.0,0.0
6,True,y_t+30min,0.95,CQR,0.9558823529411764,166.2284761121597,214.1332561666111,136,150,,,,,,0.0,0.0
6,True,y_t+30min,0.95,ACQR,0.9485294117647058,177.444767184809,222.4434710910282,136,150,0.01,0.9466666666666668,75.0,,,0.0,0.0
6,True,y_t+60min,0.8,split-CP,0.7647058823529411,150.00738690476192,247.6241818102241,136,150,,,,,,,
6,True,y_t+60min,0.8,ACI,0.75,152.37902570611575,250.69048418534075,136,150,0.005,0.8,75.0,,,,
6,True,y_t+60min,0.85,split-CP,0.8161764705882353,164.8346845238093,273.89079261982573,136,150,,,,,,,
6,True,y_t+60min,0.85,ACI,0.8308823529411765,176.39438880135387,243.60039136904757,136,150,0.1,0.8533333333333334,75.0,,,,
6,True,y_t+60min,0.9,split-CP,0.8823529411764706,206.8980873015871,309.2741825105042,136,150,,,,0.8181818181818182,0.9545454545454546,,
6,True,y_t+60min,0.9,ACI,0.8897058823529411,219.54797535889355,316.5415253413865,136,150,0.05,0.9066666666666666,75.0,0.8257575757575758,0.946969696969697,,
6,True,y_t+60min,0.95,split-CP,0.9264705882352942,276.00141666666696,356.85602334267014,136,150,,,,,,,
6,True,y_t+60min,0.95,ACI,0.9338235294117648,276.9640098914566,380.970544380252,136,150,0.01,0.9466666666666668,75.0,,,,
6,True,y_t+60min,0.9,CQR,0.9044117647058824,198.93221182234905,285.7466606404428,136,150,,,,0.8560606060606061,0.9545454545454546,0.0,0.0
6,True,y_t+60min,0.9,ACQR,0.8823529411764706,204.4878671965712,297.26123218599434,136,150,0.02,0.9066666666666666,75.0,0.8106060606060606,0.946969696969697,0.0,0.0
6,True,y_t+60min,0.95,CQR,0.9338235294117648,271.8953137766318,366.5966579933171,136,150,,,,,,0.0,0.0
6,True,y_t+60min,0.95,ACQR,0.9338235294117648,279.4717056087131,379.964552502928,136,150,0.01,0.9466666666666668,75.0,,,0.0,0.0
6,True,y_t+90min,0.8,split-CP,0.7132352941176471,193.62045238095243,320.40332637429964,136,150,,,,,,,
6,True,y_t+90min,0.8,ACI,0.7720588235294118,213.2915712972689,326.0684772263071,136,150,0.01,0.8,75.0,,,,
6,True,y_t+90min,0.85,split-CP,0.8308823529411765,235.3034523809524,339.3730004084967,136,150,,,,,,,
6,True,y_t+90min,0.85,ACI,0.8382352941176471,236.60246663457045,345.77182373852315,136,150,0.002,0.8533333333333334,75.0,,,,
6,True,y_t+90min,0.9,split-CP,0.9044117647058824,273.39904166666656,382.2979645483192,136,150,,,,0.8409090909090909,0.9621212121212122,,
6,True,y_t+90min,0.9,ACI,0.8897058823529411,264.6202666316526,394.9905835084032,136,150,0.002,0.9066666666666666,75.0,0.8181818181818182,0.9545454545454546,,
6,True,y_t+90min,0.95,split-CP,0.9485294117647058,349.64603968253937,451.0619873949578,136,150,,,,,,,
6,True,y_t+90min,0.95,ACI,0.9264705882352942,334.4250063860771,432.9616966871973,136,150,0.05,0.9466666666666668,75.0,,,,
6,True,y_t+90min,0.9,CQR,0.8897058823529411,262.728325072615,355.22639308153424,136,150,,,,0.8409090909090909,0.9318181818181818,0.0,0.0
6,True,y_t+90min,0.9,ACQR,0.875,259.37483461509595,359.2886771504759,136,150,0.002,0.8933333333333333,75.0,0.8181818181818182,0.9242424242424242,0.0,0.0
6,True,y_t+90min,0.95,CQR,0.9117647058823528,333.674677942629,483.52204053320617,136,150,,,,,,0.0,0.0
6,True,y_t+90min,0.95,ACQR,0.9338235294117648,383.8150460443498,474.385987443614,136,150,0.01,0.9466666666666668,75.0,,,0.0,0.0
7,True,y_t+30min,0.8,split-CP,0.6691176470588235,31.59810714285709,58.343132528011246,136,150,,,,,,,
7,True,y_t+30min,0.8,ACI,0.75,38.9528526931606,55.70031563667136,136,150,0.01,0.8,75.0,,,,
7,True,y_t+30min,0.85,split-CP,0.7352941176470589,36.13823809523808,62.83371982959855,136,150,,,,,,,
7,True,y_t+30min,0.85,ACI,0.8161764705882353,42.85354986577965,59.83639387838468,136,150,0.02,0.8533333333333334,75.0,,,,
7,True,y_t+30min,0.9,split-CP,0.8602941176470589,44.3054166666667,67.46555555555554,136,150,,,,0.8106060606060606,0.9242424242424242,,
7,True,y_t+30min,0.9,ACI,0.875,45.575126006652674,66.01618299194679,136,150,0.01,0.9066666666666666,75.0,0.8333333333333334,0.9242424242424242,,
7,True,y_t+30min,0.95,split-CP,0.9191176470588236,53.948380952380944,78.95327503501397,136,150,,,,,,,
7,True,y_t+30min,0.95,ACI,0.9117647058823528,58.76438881594304,77.51424642565352,136,150,0.1,0.96,75.0,,,,
7,True,y_t+30min,0.9,CQR,0.8235294117647058,46.85231647803475,75.1873521417373,136,150,,,,0.7803030303030303,0.8712121212121212,0.0,0.0
7,True,y_t+30min,0.9,ACQR,0.8823529411764706,61.73954046337881,73.01406172047923,136,150,0.02,0.8933333333333333,75.0,0.8333333333333334,0.9166666666666666,0.0,0.0
7,True,y_t+30min,0.95,CQR,0.8970588235294118,61.31584319446336,78.57428886768878,136,150,,,,,,0.0,0.0
7,True,y_t+30min,0.95,ACQR,0.9411764705882352,65.36258485095881,75.56709762314078,136,150,0.05,0.9466666666666668,75.0,,,0.0,0.0
7,True,y_t+60min,0.8,split-CP,0.6397058823529411,48.48477380952386,105.35527523926234,136,150,,,,,,,
7,True,y_t+60min,0.8,ACI,0.7573529411764706,66.75640585609244,97.71943186858076,136,150,0.02,0.8,75.0,,,,
7,True,y_t+60min,0.85,split-CP,0.7132352941176471,57.36077777777779,114.38632030034238,136,150,,,,,,,
7,True,y_t+60min,0.85,ACI,0.8308823529411765,76.2317471259337,108.61257783321662,136,150,0.1,0.8533333333333334,75.0,,,,
7,True,y_t+60min,0.9,split-CP,0.7867647058823529,72.34301587301582,122.86817693744167,136,150,,,,0.7121212121212122,0.8712121212121212,,
7,True,y_t+60min,0.9,ACI,0.8823529411764706,82.03697706582633,115.8432775443511,136,150,0.05,0.9066666666666666,75.0,0.8181818181818182,0.9393939393939394,,
7,True,y_t+60min,0.95,split-CP,0.9485294117647058,104.58077976190476,126.60696177637722,136,150,,,,,,,
7,True,y_t+60min,0.95,ACI,0.9411764705882352,98.0287371031746,132.43274533146592,136,150,0.05,0.96,75.0,,,,
7,True,y_t+60min,0.9,CQR,0.7794117647058824,74.29700570482315,134.84668961069366,136,150,,,,0.7121212121212122,0.8484848484848485,0.0,0.0
7,True,y_t+60min,0.9,ACQR,0.8823529411764706,96.369428827716,127.7754551521848,136,150,0.02,0.9066666666666666,75.0,0.8333333333333334,0.9318181818181818,0.0,0.0
7,True,y_t+60min,0.95,CQR,0.9191176470588236,109.25661039238074,159.36677652518966,136,150,,,,,,0.0,0.0
7,True,y_t+60min,0.95,ACQR,0.9264705882352942,120.08318687759704,153.39839594844165,136,150,0.002,0.9466666666666668,75.0,,,0.0,0.0
7,True,y_t+90min,0.8,split-CP,0.625,67.19915476190477,148.0765352373321,136,150,,,,,,,
7,True,y_t+90min,0.8,ACI,0.7867647058823529,89.23767381076847,142.26573457914637,136,150,0.02,0.8,75.0,,,,
7,True,y_t+90min,0.85,split-CP,0.7720588235294118,85.25234523809524,158.36218042537524,136,150,,,,,,,
7,True,y_t+90min,0.85,ACI,0.8308823529411765,102.183656926815,159.64661237822634,136,150,0.02,0.84,75.0,,,,
7,True,y_t+90min,0.9,split-CP,0.8161764705882353,98.70839880952384,179.51407858624214,136,150,,,,0.75,0.8863636363636364,,
7,True,y_t+90min,0.9,ACI,0.8602941176470589,126.8367716548158,166.97367747162968,136,150,0.01,0.9066666666666666,75.0,0.7954545454545454,0.9242424242424242,,
7,True,y_t+90min,0.95,split-CP,0.8823529411764706,131.18144047619035,199.23460872746543,136,150,,,,,,,
7,True,y_t+90min,0.95,ACI,0.9264705882352942,144.87016154586837,187.4465493349583,136,150,0.005,0.9466666666666668,75.0,,,,
7,True,y_t+90min,0.9,CQR,0.8235294117647058,118.85521221078363,182.9285504358589,136,150,,,,0.7575757575757576,0.8939393939393939,0.0,0.0
7,True,y_t+90min,0.9,ACQR,0.8823529411764706,128.86210106048395,180.26983178990943,136,150,0.02,0.9066666666666666,75.0,0.8257575757575758,0.9318181818181818,0.0,0.0
7,True,y_t+90min,0.95,CQR,0.8823529411764706,143.38699103679215,238.859519570962,136,150,,,,,,0.0,0.0
7,True,y_t+90min,0.95,ACQR,0.9338235294117648,184.63250764276265,239.2600699936475,136,150,0.05,0.9466666666666668,75.0,,,0.0,0.0
9,True,y_t+30min,0.8,split-CP,0.8592592592592593,18.938166666666696,26.96226854524078,135,150,,,,,,,
9,True,y_t+30min,0.8,ACI,0.7925925925925926,19.96082348885682,29.22877817460318,135,150,0.1,0.8133333333333334,75.0,,,,
9,True,y_t+30min,0.85,split-CP,0.9333333333333332,25.326892857142862,31.93255818769708,135,150,,,,,,,
9,True,y_t+30min,0.85,ACI,0.8444444444444444,22.150491157607828,33.536748911513726,135,150,0.1,0.8533333333333334,75.0,,,,
9,True,y_t+30min,0.9,split-CP,0.9629629629629628,33.242732142857115,38.9879524811608,135,150,,,,0.9393939393939394,0.9848484848484848,,
9,True,y_t+30min,0.9,ACI,0.8888888888888888,30.53354784752285,42.94577512025011,135,150,0.1,0.9066666666666666,75.0,0.8484848484848485,0.9242424242424242,,
9,True,y_t+30min,0.95,split-CP,0.9851851851851852,45.60128571428574,51.39186596119931,135,150,,,,,,,
9,True,y_t+30min,0.95,ACI,0.9333333333333332,31.6682045828657,48.099895112500654,135,150,0.1,0.96,75.0,,,,
9,True,y_t+30min,0.9,CQR,0.9555555555555556,32.56437350543384,38.17732747251812,135,150,,,,0.9318181818181818,0.9848484848484848,0.0,0.0
9,True,y_t+30min,0.9,ACQR,0.8888888888888888,31.26628898766705,42.45269566780156,135,150,0.1,0.9066666666666666,75.0,0.8484848484848485,0.9242424242424242,0.0,0.0
9,True,y_t+30min,0.95,CQR,0.9925925925925926,46.18294445188065,50.63829287821336,135,150,,,,,,0.0,0.0
9,True,y_t+30min,0.95,ACQR,0.9481481481481482,36.89510861646867,54.65680065442535,135,150,0.1,0.9466666666666668,75.0,,,0.0,0.0
9,True,y_t+60min,0.8,split-CP,0.8296296296296296,29.839845238095226,44.06005217519107,135,150,,,,,,,
9,True,y_t+60min,0.8,ACI,0.7703703703703704,32.56703138086194,48.20471405055849,135,150,0.1,0.8133333333333334,75.0,,,,
9,True,y_t+60min,0.85,split-CP,0.8592592592592593,32.5432777777778,48.71967029198511,135,150,,,,,,,
9,True,y_t+60min,0.85,ACI,0.8222222222222222,35.31453565775788,51.104713629991416,135,150,0.1,0.8533333333333334,75.0,,,,
9,True,y_t+60min,0.9,split-CP,0.8962962962962963,39.36757142857141,54.907100970017616,135,150,,,,0.8484848484848485,0.9393939393939394,,
9,True,y_t+60min,0.9,ACI,0.8666666666666667,40.82974612219057,60.70897275358387,135,150,0.1,0.8933333333333333,75.0,0.8106060606060606,0.9242424242424242,,
9,True,y_t+60min,0.95,split-CP,0.9925925925925926,81.90157142857142,83.68050440917106,135,150,,,,,,,
9,True,y_t+60min,0.95,ACI,0.9185185185185184,48.13221490299824,67.73600296884186,135,150,0.05,0.9466666666666668,75.0,,,,
9,True,y_t+60min,0.9,CQR,0.9407407407407408,48.539917172773634,60.22809098931192,135,150,,,,0.9015151515151516,0.9696969696969696,0.0,0.0
9,True,y_t+60min,0.9,ACQR,0.8888888888888888,42.34456816243928,62.86532349923885,135,150,0.05,0.9066666666666666,75.0,0.8333333333333334,0.9318181818181818,0.0,0.0
