facility_id,horizon,level,method,PICP,MPIW,Winkler,picp_lo,picp_hi
4,y_t+90min,0.9,ACI,0.8993288590604027,86.16861008172465,103.62981064455126,0.8357142857142857,0.9357142857142856
4,y_t+90min,0.95,split-CP,0.9463087248322148,90.72195407693492,107.96872061760858,,
4,y_t+90min,0.95,ACI,0.9463087248322148,94.32308820263846,110.52599265357388,,
4,y_t+90min,0.9,CQR,0.8993288590604027,72.17022040599906,98.12952135790738,0.8214285714285714,0.9571428571428572
4,y_t+90min,0.95,CQR,0.9664429530201344,95.80400263523946,123.16401565828563,,
5,y_t+30min,0.8,split-CP,0.9333333333333332,103.42812500000016,128.15523128306887,,
5,y_t+30min,0.8,ACI,0.8266666666666667,72.65315570105821,116.72029346560846,,
5,y_t+30min,0.85,split-CP,0.9466666666666668,114.05030952380956,142.77411261022928,,
5,y_t+30min,0.85,ACI,0.8666666666666667,80.97230265873017,131.75657585097002,,
5,y_t+30min,0.9,split-CP,0.96,136.43067261904756,169.66236256613752,0.9285714285714286,0.9785714285714284
5,y_t+30min,0.9,ACI,0.9133333333333332,90.59676193001444,155.78394248556995,0.8428571428571429,0.9571428571428572
5,y_t+30min,0.95,split-CP,0.9666666666666668,186.40098412698416,216.66141587301584,,
5,y_t+30min,0.95,ACI,0.9466666666666668,144.10864210317465,227.77857940476176,,
5,y_t+30min,0.9,CQR,0.9266666666666666,128.96725611267297,162.3839855869791,0.8928571428571429,0.9571428571428572
5,y_t+30min,0.95,CQR,0.9733333333333334,173.1021599465255,203.7075226037076,,
5,y_t+60min,0.8,split-CP,0.8933333333333333,168.2772857142859,205.39235244709,,
5,y_t+60min,0.8,ACI,0.82,144.90561263949013,203.55074174001928,,
5,y_t+60min,0.85,split-CP,0.9266666666666666,194.12942857142863,229.2392938271605,,
5,y_t+60min,0.85,ACI,0.8666666666666667,160.3002496164021,225.4351148721341,,
5,y_t+60min,0.9,split-CP,0.9733333333333334,228.03394047619057,264.59057883597893,0.95,0.9928571428571428
