facility_id,horizon,level,method,PICP,MPIW,Winkler,picp_lo,picp_hi
9,y_t+15min,0.9,NGBoost,0.6866404715127702,3.3746642438423606,22.541813282126547,0.62695,0.75205
11,y_t+15min,0.9,EnbPI,0.9086444007858546,7.300653636220722,12.424484557856852,0.876,0.943
11,y_t+15min,0.9,AgACI-style,0.9390962671905696,7.104472510691618,10.525607122444674,0.916,0.961
11,y_t+15min,0.9,NGBoost,0.7151277013752456,3.2920170384483254,12.06538547577361,0.66395,0.76705
12,y_t+15min,0.9,EnbPI,0.8713163064833006,16.28642069320339,30.049480753087977,0.83195,0.91305
12,y_t+15min,0.9,AgACI-style,0.9302554027504912,19.111081369409757,23.52396855539922,0.908,0.952
12,y_t+15min,0.9,NGBoost,0.8153241650294696,9.48304766558225,25.81280076863139,0.77595,0.862
13,y_t+15min,0.9,EnbPI,0.8948919449901768,23.243542137523967,37.39357717759843,0.85595,0.932
13,y_t+15min,0.9,AgACI-style,0.9410609037328096,24.12103232199637,31.843180659126237,0.914,0.964
13,y_t+15min,0.9,NGBoost,0.7838899803536346,9.759724893860248,28.48330292698881,0.7449,0.8320999999999998
14,y_t+15min,0.9,EnbPI,0.8683693516699411,20.53187354808072,31.47835722872877,0.83395,0.90305
14,y_t+15min,0.9,AgACI-style,0.931237721021611,25.781505933609544,32.59804260307796,0.91,0.951
14,y_t+15min,0.9,NGBoost,0.6915520628683693,13.14427089263563,37.90840950387568,0.64195,0.742
15,y_t+15min,0.9,EnbPI,0.8447937131630648,8.818427778295716,19.23101581827228,0.799,0.895
15,y_t+15min,0.9,AgACI-style,0.9273084479371316,12.38654342698637,15.465120396664757,0.90595,0.947
15,y_t+15min,0.9,NGBoost,0.74950884086444,6.2045653750071805,20.67577167058233,0.70095,0.79505
16,y_t+15min,0.9,EnbPI,0.8899803536345776,6.361998569003191,9.144948308714431,0.852,0.926
16,y_t+15min,0.9,AgACI-style,0.9390962671905696,7.374814110473031,9.238095856984948,0.925,0.96
16,y_t+15min,0.9,NGBoost,0.7632612966601179,4.318779571909738,9.139988392604298,0.719,0.80905
17,y_t+15min,0.9,EnbPI,0.9194499017681729,9.974920776135864,13.110057288275863,0.89695,0.94605
17,y_t+15min,0.9,AgACI-style,0.9223968565815324,9.460012135034864,11.956630173227994,0.903,0.94505
17,y_t+15min,0.9,NGBoost,0.768172888015717,5.200092151297931,12.027003029402932,0.71995,0.813
18,y_t+15min,0.9,EnbPI,0.8968565815324165,8.727168856830582,12.576817451908944,0.85295,0.93405
18,y_t+15min,0.9,AgACI-style,0.9430255402750491,9.38887099973434,10.956183823801561,0.923,0.96
18,y_t+15min,0.9,NGBoost,0.7927308447937131,4.917808063137067,10.6755962844878,0.755,0.827
19,y_t+15min,0.9,EnbPI,0.9194499017681729,11.395957724447447,15.066777218755842,0.90095,0.945
19,y_t+15min,0.9,AgACI-style,0.918467583497053,11.786434960189116,15.125971213585606,0.899,0.942
19,y_t+15min,0.9,NGBoost,0.8045186640471512,7.536492174314351,15.157265976689757,0.78,0.84
20,y_t+15min,0.9,EnbPI,0.9165029469548134,9.785855900070603,12.565923930956787,0.88695,0.949
20,y_t+15min,0.9,AgACI-style,0.9351669941060904,8.117994102005865,10.33760385076727,0.913,0.955
20,y_t+15min,0.9,NGBoost,0.8153241650294696,4.605465957260013,9.974186489014173,0.781,0.85
21,y_t+15min,0.9,EnbPI,0.9135559921414538,8.963725315282334,14.79071629786426,0.88,0.9420499999999999
21,y_t+15min,0.9,AgACI-style,0.9430255402750491,11.198971623449793,14.18773304187464,0.923,0.963
21,y_t+15min,0.9,NGBoost,0.8113948919449901,5.399023537051904,14.247300078651547,0.774,0.85405
22,y_t+15min,0.9,EnbPI,0.9056974459724951,16.044518862502297,26.210370767400438,0.85795,0.944
22,y_t+15min,0.9,AgACI-style,0.9469548133595285,15.328820631545312,21.64308814038033,0.92595,0.965
22,y_t+15min,0.9,NGBoost,0.8772102161100196,8.678012573017961,16.481931083861888,0.847,0.91205
23,y_t+15min,0.9,EnbPI,0.8909626719056974,7.588985929153071,12.412205985049688,0.85295,0.929
23,y_t+15min,0.9,AgACI-style,0.9400785854616895,8.42901018037739,10.913386356951618,0.922,0.958
23,y_t+15min,0.9,NGBoost,0.8172888015717092,4.442367671079722,9.474331615821967,0.775,0.857
24,y_t+15min,0.9,EnbPI,0.9106090373280943,6.29359938428141,11.255619357463177,0.877,0.945
24,y_t+15min,0.9,AgACI-style,0.9214145383104125,7.887551258678556,11.632291581831305,0.893,0.945
24,y_t+15min,0.9,NGBoost,0.7396856581532416,3.418053526129953,11.550318988382099,0.69495,0.793
